Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Oct. 28, 2023",2913,Subarrays Distinct Element Sum of Squares I,927.0,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-i/,Biweekly Contest 116,"array, hash table"
"Oct. 14, 2023",2899,Last Visited Integers,987.0,https://leetcode.com/problems/last-visited-integers/,Biweekly Contest 115,"array, simulation"
"Oct. 1, 2023",2873,Maximum Value of an Ordered Triplet I,904.0,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-i/,Weekly Contest 365,array
"Sept. 2, 2023",2839,Check if Strings Can be Mad…e Equal With Operations I,919.0,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-i/,Biweekly Contest 112,string
"Aug. 27, 2023",2833,Furthest Point From Origin,928.0,https://leetcode.com/problems/furthest-point-from-origin/,Weekly Contest 360,"counting, string"
"Aug. 13, 2023",2815,Max Pair Sum in an Array,967.0,https://leetcode.com/problems/max-pair-sum-in-an-array/,Weekly Contest 358,"array, hash table"
"June 25, 2023",2748,Number of Beautiful Pairs,982.0,https://leetcode.com/problems/number-of-beautiful-pairs/,Weekly Contest 351,"array, counting, hash table, math, number theory"
"June 18, 2023",2739,Total Distance Traveled,959.0,https://leetcode.com/problems/total-distance-traveled/,Weekly Contest 350,"math, simulation"
"June 4, 2023",2716,Minimize String Length,902.0,https://leetcode.com/problems/minimize-string-length/,Weekly Contest 348,"hash table, string"
"May 21, 2023",2696,Minimum String Length After Removing Substrings,940.0,https://leetcode.com/problems/minimum-string-length-after-removing-substrings/,Weekly Contest 346,"simulation, stack, string"
"April 15, 2023",2639,Find the Width of Columns of a Grid,911.0,https://leetcode.com/problems/find-the-width-of-columns-of-a-grid/,Biweekly Contest 102,"array, matrix"
"March 5, 2023",2582,Pass the Pillow,968.0,https://leetcode.com/problems/pass-the-pillow/,Weekly Contest 335,"math, simulation"
"Feb. 18, 2023",2566,Maximum Difference by Remapping a Digit,939.0,https://leetcode.com/problems/maximum-difference-by-remapping-a-digit/,Biweekly Contest 98,"greedy, math"
"Feb. 5, 2023",2558,Take Gifts From the Richest Pile,923.0,https://leetcode.com/problems/take-gifts-from-the-richest-pile/,Weekly Contest 331,"array, heap (priority queue), simulation"
"Jan. 7, 2023",2525,Categorize Box According to Criteria,932.0,https://leetcode.com/problems/categorize-box-according-to-criteria/,Biweekly Contest 95,math
"Dec. 25, 2022",2515,Shortest Distance to Target S…tring in a Circular Array,902.0,https://leetcode.com/problems/shortest-distance-to-target-string-in-a-circular-array/,Weekly Contest 325,"array, string"
"Dec. 18, 2022",2506,Count Pairs Of Similar Strings,908.0,https://leetcode.com/problems/count-pairs-of-similar-strings/,Weekly Contest 324,"array, bit manipulation, hash table, string"
"Dec. 18, 2022",2504,Concatenate the Name and the Profession,937.0,https://leetcode.com/problems/concatenate-the-name-and-the-profession/,,database
"Dec. 4, 2022",2490,Circular Sentence,925.0,https://leetcode.com/problems/circular-sentence/,Weekly Contest 322,string
"Oct. 23, 2022",2446,Determine if Two Events Have Conflict,981.0,https://leetcode.com/problems/determine-if-two-events-have-conflict/,Weekly Contest 316,"array, string"
"Oct. 16, 2022",2442,Count Number of Distinct Integers …After Reverse Operations,983.0,https://leetcode.com/problems/count-number-of-distinct-integers-after-reverse-operations/,Weekly Contest 315,"array, hash table, math"
"Oct. 9, 2022",2432,The Employee That Worked on the Longest Task,903.0,https://leetcode.com/problems/the-employee-that-worked-on-the-longest-task/,Weekly Contest 314,array
"Aug. 20, 2022",2379,Minimum Recolors to Get K Consecutive Black Blocks,986.0,https://leetcode.com/problems/minimum-recolors-to-get-k-consecutive-black-blocks/,Biweekly Contest 85,"sliding window, string"
"Aug. 20, 2022",2377,Sort the Olympic Table,907.0,https://leetcode.com/problems/sort-the-olympic-table/,,database
"Aug. 14, 2022",2373,Largest Local Values in a Matrix,938.0,https://leetcode.com/problems/largest-local-values-in-a-matrix/,Weekly Contest 306,"array, matrix"
"July 9, 2022",2329,Product Sales Analysis V,958.0,https://leetcode.com/problems/product-sales-analysis-v/,,database
"May 1, 2022",2259,Remove Digit From Number to Maximize Result,973.0,https://leetcode.com/problems/remove-digit-from-number-to-maximize-result/,Weekly Contest 291,"enumeration, greedy, string"
"April 10, 2022",2229,Check if an Array Is Consecutive,920.0,https://leetcode.com/problems/check-if-an-array-is-consecutive/,,"array, hash table, sorting"
"April 3, 2022",2224,Minimum Number of Operations to Convert Time,948.0,https://leetcode.com/problems/minimum-number-of-operations-to-convert-time/,Weekly Contest 287,"greedy, string"
"March 5, 2022",2190,Most Frequent Number Following Key In an Array,984.0,https://leetcode.com/problems/most-frequent-number-following-key-in-an-array/,Biweekly Contest 73,"array, counting, hash table"
"Feb. 19, 2022",2177,Find Three Consecutive Integers T…hat Sum to a Given Number,928.0,https://leetcode.com/problems/find-three-consecutive-integers-that-sum-to-a-given-number/,Biweekly Contest 72,"math, simulation"
"Feb. 5, 2022",2161,Partition Array According to Given Pivot,996.0,https://leetcode.com/problems/partition-array-according-to-given-pivot/,Biweekly Contest 71,"array, simulation, two pointers"
"Jan. 23, 2022",2149,Rearrange Array Elements by Sign,979.0,https://leetcode.com/problems/rearrange-array-elements-by-sign/,Weekly Contest 277,"array, simulation, two pointers"
"Nov. 7, 2021",2062,Count Vowel Substrings of a String,959.0,https://leetcode.com/problems/count-vowel-substrings-of-a-string/,Weekly Contest 266,"hash table, string"
"Oct. 2, 2021",2023,Number of Pairs of Strings With Conc…atenation Equal to Target,988.0,https://leetcode.com/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target/,Biweekly Contest 62,"array, counting, hash table, string"
"Aug. 29, 2021",1984,Minimum Difference Between Highe…st and Lowest of K Scores,911.0,https://leetcode.com/problems/minimum-difference-between-highest-and-lowest-of-k-scores/,Weekly Contest 256,"array, sliding window, sorting"
"June 12, 2021",1893,Check if All the Integers in a Range Are Covered,930.0,https://leetcode.com/problems/check-if-all-the-integers-in-a-range-are-covered/,Biweekly Contest 54,"array, hash table, prefix sum"
"May 29, 2021",1877,Minimize Maximum Pair Sum in Array,984.0,https://leetcode.com/problems/minimize-maximum-pair-sum-in-array/,Biweekly Contest 53,"array, greedy, sorting, two pointers"
"May 9, 2021",1854,Maximum Population Year,920.0,https://leetcode.com/problems/maximum-population-year/,Weekly Contest 240,"array, counting, prefix sum"
"Jan. 3, 2021",1708,Largest Subarray Length K,913.0,https://leetcode.com/problems/largest-subarray-length-k/,,"array, greedy"
"Dec. 26, 2020",1700,Number of Students Unable to Eat Lunch,960.0,https://leetcode.com/problems/number-of-students-unable-to-eat-lunch/,Biweekly Contest 42,"array, queue, simulation, stack"
"Dec. 6, 2020",1677,Product's Worth Over Invoices,982.0,https://leetcode.com/problems/products-worth-over-invoices/,,database
"Nov. 28, 2020",1668,Maximum Repeating Substring,998.0,https://leetcode.com/problems/maximum-repeating-substring/,Biweekly Contest 40,"dynamic programming, string, string matching"
"Oct. 4, 2020",1608,Special Array With X Element…s Greater Than or Equal X,923.0,https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x/,Weekly Contest 209,"array, binary search, sorting"
"Aug. 30, 2020",1566,Detect Pattern of Length M …Repeated K or More Times,974.0,https://leetcode.com/problems/detect-pattern-of-length-m-repeated-k-or-more-times/,Weekly Contest 204,"array, enumeration"
"April 5, 2020",1403,Minimum Subsequence in Non-Increasing Order,973.0,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order/,Weekly Contest 183,"array, greedy, sorting"
"April 4, 2020",1399,Count Largest Group,941.0,https://leetcode.com/problems/count-largest-group/,Biweekly Contest 23,"hash table, math"
"March 7, 2020",1370,Increasing Decreasing String,931.0,https://leetcode.com/problems/increasing-decreasing-string/,Biweekly Contest 21,"counting, hash table, string"
"Jan. 25, 2020",1331,Rank Transform of an Array,942.0,https://leetcode.com/problems/rank-transform-of-an-array/,Biweekly Contest 18,"array, hash table, sorting"
"Jan. 12, 2020",1317,Convert Integer to the Sum of Two No-Zero Integers,979.0,https://leetcode.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers/,Weekly Contest 171,math
"Jan. 11, 2020",1313,Decompress Run-Length Encoded List,928.0,https://leetcode.com/problems/decompress-run-length-encoded-list/,Biweekly Contest 17,array
"Nov. 30, 2019",1271,Hexspeak,991.0,https://leetcode.com/problems/hexspeak/,Biweekly Contest 14,"math, string"
"Nov. 24, 2019",1266,Minimum Time Visiting All Points,999.0,https://leetcode.com/problems/minimum-time-visiting-all-points/,Weekly Contest 164,"array, geometry, math"
"Nov. 17, 2019",1260,Shift 2D Grid,999.0,https://leetcode.com/problems/shift-2d-grid/,Weekly Contest 163,"array, matrix, simulation"
"Nov. 2, 2019",1241,Number of Comments per Post,932.0,https://leetcode.com/problems/number-of-comments-per-post/,,database
"June 2, 2019",1071,Greatest Common Divisor of Strings,949.0,https://leetcode.com/problems/greatest-common-divisor-of-strings/,Weekly Contest 139,"math, string"
"May 5, 2019",1037,Valid Boomerang,903.0,https://leetcode.com/problems/valid-boomerang/,Weekly Contest 135,"array, geometry, math"
"April 21, 2019",1030,Matrix Cells in Distance Order,962.0,https://leetcode.com/problems/matrix-cells-in-distance-order/,Weekly Contest 133,"array, geometry, math, matrix, sorting"
"April 7, 2019",1021,Remove Outermost Parentheses,998.0,https://leetcode.com/problems/remove-outermost-parentheses/,Weekly Contest 131,"stack, string"
"March 24, 2019",1013,Partition Array Into Three Parts With Equal Sum,955.0,https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum/,Weekly Contest 129,"array, greedy"
"March 10, 2019",1005,Maximize Sum Of Array After K Negations,980.0,https://leetcode.com/problems/maximize-sum-of-array-after-k-negations/,Weekly Contest 127,"array, greedy, sorting"
"March 3, 2019",1002,Find Common Characters,921.0,https://leetcode.com/problems/find-common-characters/,Weekly Contest 126,"array, hash table, string"
"Jan. 6, 2019",970,Powerful Integers,935.0,https://leetcode.com/problems/powerful-integers/,Weekly Contest 118,"enumeration, hash table, math"
"Dec. 16, 2018",958,Check Completeness of a Binary Tree,942.0,https://leetcode.com/problems/check-completeness-of-a-binary-tree/,Weekly Contest 115,"binary tree, breadth-first search, tree"
"Sept. 30, 2018",914,X of a Kind in a Deck of Cards,986.0,https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards/,Weekly Contest 104,"array, counting, hash table, math, number theory"
"Aug. 19, 2018",888,Fair Candy Swap,940.0,https://leetcode.com/problems/fair-candy-swap/,Weekly Contest 98,"array, binary search, hash table, sorting"
"April 15, 2018",819,Most Common Word,924.0,https://leetcode.com/problems/most-common-word/,Weekly Contest 80,"array, counting, hash table, string"
"March 25, 2018",806,Number of Lines To Write String,919.0,https://leetcode.com/problems/number-of-lines-to-write-string/,Weekly Contest 77,"array, string"
"March 25, 2018",804,Unique Morse Code Words,921.0,https://leetcode.com/problems/unique-morse-code-words/,Weekly Contest 77,"array, hash table, string"
"Oct. 15, 2017",697,Degree of an Array,965.0,https://leetcode.com/problems/degree-of-an-array/,Weekly Contest 54,"array, hash table"
"Oct. 8, 2017",693,Binary Number with Alternating Bits,928.0,https://leetcode.com/problems/binary-number-with-alternating-bits/,Weekly Contest 53,bit manipulation
"Sept. 24, 2017",682,Baseball Game,956.0,https://leetcode.com/problems/baseball-game/,Weekly Contest 51,"array, simulation, stack"
"Sept. 3, 2017",671,Second Minimum Node In a Binary Tree,967.0,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree/,Weekly Contest 48,"binary tree, depth-first search, tree"
"Aug. 20, 2017",661,Image Smoother,925.0,https://leetcode.com/problems/image-smoother/,Weekly Contest 46,"array, matrix"
"Aug. 6, 2017",653,Two Sum IV - Input is a BST,909.0,https://leetcode.com/problems/two-sum-iv-input-is-a-bst/,Weekly Contest 44,"binary search tree, binary tree, breadth-first search, depth-first search, hash table, tree, two pointers"
"July 2, 2017",633,Sum of Square Numbers,954.0,https://leetcode.com/problems/sum-of-square-numbers/,Weekly Contest 39,"binary search, math, two pointers"
"June 11, 2017",617,Merge Two Binary Trees,965.0,https://leetcode.com/problems/merge-two-binary-trees/,Weekly Contest 36,"binary tree, breadth-first search, depth-first search, tree"
"June 11, 2017",603,Consecutive Available Seats,955.0,https://leetcode.com/problems/consecutive-available-seats/,,database
"May 7, 2017",575,Distribute Candies,965.0,https://leetcode.com/problems/distribute-candies/,Weekly Contest 31,"array, hash table"
"March 12, 2017",541,Reverse String II,950.0,https://leetcode.com/problems/reverse-string-ii/,Weekly Contest 23,"string, two pointers"
"Feb. 26, 2017",530,Minimum Absolute Difference in BST,999.0,https://leetcode.com/problems/minimum-absolute-difference-in-bst/,Weekly Contest 21,"binary search tree, binary tree, breadth-first search, depth-first search, tree"
"Feb. 12, 2017",504,Base 7,929.0,https://leetcode.com/problems/base-7/,Weekly Contest 19,math
"Feb. 5, 2017",496,Next Greater Element I,993.0,https://leetcode.com/problems/next-greater-element-i/,Weekly Contest 18B,"array, hash table, monotonic stack, stack"
"Aug. 20, 2016",383,Ransom Note,960.0,https://leetcode.com/problems/ransom-note/,,"counting, hash table, string"
"Aug. 20, 2016",374,Guess Number Higher or Lower,961.0,https://leetcode.com/problems/guess-number-higher-or-lower/,,"binary search, interactive"
"Aug. 20, 2016",367,Valid Perfect Square,950.0,https://leetcode.com/problems/valid-perfect-square/,,"binary search, math"
"Aug. 20, 2016",359,Logger Rate Limiter,951.0,https://leetcode.com/problems/logger-rate-limiter/,,"data stream, design, hash table"
"Aug. 20, 2016",346,Moving Average from Data Stream,951.0,https://leetcode.com/problems/moving-average-from-data-stream/,,"array, data stream, design, queue"
"Aug. 20, 2016",303,Range Sum Query - Immutable,979.0,https://leetcode.com/problems/range-sum-query-immutable/,,"array, design, prefix sum"
"Aug. 20, 2016",283,Move Zeroes,963.0,https://leetcode.com/problems/move-zeroes/,,"array, two pointers"
"Aug. 20, 2016",257,Binary Tree Paths,962.0,https://leetcode.com/problems/binary-tree-paths/,,"backtracking, binary tree, depth-first search, string, tree"
"Aug. 20, 2016",243,Shortest Word Distance,987.0,https://leetcode.com/problems/shortest-word-distance/,,"array, string"
"Aug. 20, 2016",232,Implement Queue using Stacks,956.0,https://leetcode.com/problems/implement-queue-using-stacks/,,"design, queue, stack"
"Aug. 20, 2016",228,Summary Ranges,900.0,https://leetcode.com/problems/summary-ranges/,,array
"Aug. 20, 2016",225,Implement Stack using Queues,957.0,https://leetcode.com/problems/implement-stack-using-queues/,,"design, queue, stack"
"Aug. 20, 2016",203,Remove Linked List Elements,939.0,https://leetcode.com/problems/remove-linked-list-elements/,,"linked list, recursion"
"Aug. 20, 2016",195,Tenth Line,959.0,https://leetcode.com/problems/tenth-line/,,shell
"Aug. 20, 2016",190,Reverse Bits,923.0,https://leetcode.com/problems/reverse-bits/,,"bit manipulation, divide and conquer"
"Aug. 20, 2016",171,Excel Sheet Column Number,911.0,https://leetcode.com/problems/excel-sheet-column-number/,,"math, string"
"Aug. 20, 2016",169,Majority Element,991.0,https://leetcode.com/problems/majority-element/,,"array, counting, divide and conquer, hash table, sorting"
"Aug. 20, 2016",168,Excel Sheet Column Title,952.0,https://leetcode.com/problems/excel-sheet-column-title/,,"math, string"
"Aug. 20, 2016",163,Missing Ranges,971.0,https://leetcode.com/problems/missing-ranges/,,array
"Aug. 20, 2016",136,Single Number,944.0,https://leetcode.com/problems/single-number/,,"array, bit manipulation"
"Aug. 20, 2016",119,Pascal's Triangle II,950.0,https://leetcode.com/problems/pascals-triangle-ii/,,"array, dynamic programming"
"Aug. 20, 2016",108,Convert Sorted Array to Binary Search Tree,937.0,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/,,"array, binary search tree, binary tree, divide and conquer, tree"
"Aug. 20, 2016",101,Symmetric Tree,948.0,https://leetcode.com/problems/symmetric-tree/,,"binary tree, breadth-first search, depth-first search, tree"
"Aug. 20, 2016",100,Same Tree,927.0,https://leetcode.com/problems/same-tree/,,"binary tree, breadth-first search, depth-first search, tree"
"Aug. 20, 2016",94,Binary Tree Inorder Traversal,995.0,https://leetcode.com/problems/binary-tree-inorder-traversal/,,"binary tree, depth-first search, stack, tree"
"Aug. 20, 2016",83,Remove Duplicates from Sorted List,939.0,https://leetcode.com/problems/remove-duplicates-from-sorted-list/,,linked list
"Aug. 20, 2016",70,Climbing Stairs,984.0,https://leetcode.com/problems/climbing-stairs/,,"dynamic programming, math, memoization"
"Aug. 20, 2016",58,Length of Last Word,992.0,https://leetcode.com/problems/length-of-last-word/,,string
"Aug. 20, 2016",27,Remove Element,997.0,https://leetcode.com/problems/remove-element/,,"array, two pointers"
"Aug. 20, 2016",14,Longest Common Prefix,975.0,https://leetcode.com/problems/longest-common-prefix/,,"string, trie"
