Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Sept. 8, 2024",3281,Maximize Score of Numbers in Ranges,1709,https://leetcode.com/problems/maximize-score-of-numbers-in-ranges/,Weekly Contest 414,"array, binary search, greedy, sorting"
"July 14, 2024",3219,Minimum Cost for Cutting Cake II,1772,https://leetcode.com/problems/minimum-cost-for-cutting-cake-ii/,Weekly Contest 406,"array, greedy, sorting"
"June 2, 2024",3170,Lexicographically Minimum St…ring After Removing Stars,1729,https://leetcode.com/problems/lexicographically-minimum-string-after-removing-stars/,Weekly Contest 400,"greedy, hash table, heap (priority queue), stack, string"
"May 26, 2024",3164,Find the Number of Good Pairs II,1750,https://leetcode.com/problems/find-the-number-of-good-pairs-ii/,Weekly Contest 399,"array, hash table"
"May 12, 2024",3148,Maximum Difference Score in a Grid,1797,https://leetcode.com/problems/maximum-difference-score-in-a-grid/,Weekly Contest 397,"array, dynamic programming, matrix"
"April 13, 2024",3112,Minimum Time to Visit Disappearing Nodes,1742,https://leetcode.com/problems/minimum-time-to-visit-disappearing-nodes/,Biweekly Contest 128,"array, graph, heap (priority queue), shortest path"
"March 24, 2024",3092,Most Frequent IDs,1749,https://leetcode.com/problems/most-frequent-ids/,Weekly Contest 390,"array, hash table, heap (priority queue), ordered set"
"March 17, 2024",3085,Minimum Deletions to Make String K-Special,1748,https://leetcode.com/problems/minimum-deletions-to-make-string-k-special/,Weekly Contest 389,"counting, greedy, hash table, sorting, string"
"Feb. 18, 2024",3044,Most Frequent Prime,1708,https://leetcode.com/problems/most-frequent-prime/,Weekly Contest 385,"array, counting, enumeration, hash table, math, matrix, number theory"
"Feb. 3, 2024",3025,Find the Number of Ways to Place People I,1702,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-i/,Biweekly Contest 123,"array, enumeration, geometry, math, sorting"
"Jan. 28, 2024",3020,Find the Maximum Number of Elements in Subset,1710,https://leetcode.com/problems/find-the-maximum-number-of-elements-in-subset/,Weekly Contest 382,"array, enumeration, hash table"
"Jan. 7, 2024",3001,Minimum Moves to Capture The Queen,1762,https://leetcode.com/problems/minimum-moves-to-capture-the-queen/,Weekly Contest 379,"array, enumeration"
"Jan. 6, 2024",2998,Minimum Number of Operations to Make X and Y Equal,1730,https://leetcode.com/problems/minimum-number-of-operations-to-make-x-and-y-equal/,Biweekly Contest 121,"breadth-first search, dynamic programming, memoization"
"Dec. 31, 2023",2982,Find Longest Special Substr…ing That Occurs Thrice II,1742,https://leetcode.com/problems/find-longest-special-substring-that-occurs-thrice-ii/,Weekly Contest 378,"binary search, counting, hash table, sliding window, string"
"Dec. 3, 2023",2952,Minimum Number of Coins to be Added,1760,https://leetcode.com/problems/minimum-number-of-coins-to-be-added/,Weekly Contest 374,"array, greedy, sorting"
"Nov. 12, 2023",2934,Minimum Operations to Maximiz…e Last Elements in Arrays,1750,https://leetcode.com/problems/minimum-operations-to-maximize-last-elements-in-arrays/,Weekly Contest 371,"array, enumeration"
"Nov. 11, 2023",2931,Maximum Spending After Buying Items,1758,https://leetcode.com/problems/maximum-spending-after-buying-items/,Biweekly Contest 117,"array, greedy, heap (priority queue), matrix, sorting"
"Oct. 15, 2023",2905,Find Indices With Index and Value Difference II,1754,https://leetcode.com/problems/find-indices-with-index-and-value-difference-ii/,Weekly Contest 367,"array, two pointers"
"Sept. 30, 2023",2871,Split Array Into Maximum Number of Subarrays,1726,https://leetcode.com/problems/split-array-into-maximum-number-of-subarrays/,Biweekly Contest 114,"array, bit manipulation, greedy"
"Sept. 16, 2023",2856,Minimum Array Length After Pair Removals,1706,https://leetcode.com/problems/minimum-array-length-after-pair-removals/,Biweekly Contest 113,"array, binary search, counting, greedy, hash table, two pointers"
"Sept. 16, 2023",2852,Sum of Remoteness of All Cells,1762,https://leetcode.com/problems/sum-of-remoteness-of-all-cells/,,"array, breadth-first search, depth-first search, hash table, matrix, union find"
"Sept. 2, 2023",2838,Maximum Coins Heroes Can Collect,1758,https://leetcode.com/problems/maximum-coins-heroes-can-collect/,,"array, binary search, prefix sum, sorting, two pointers"
"Aug. 27, 2023",2832,Maximal Range That Each Element Is Maximum in It,1755,https://leetcode.com/problems/maximal-range-that-each-element-is-maximum-in-it/,,"array, monotonic stack, stack"
"Aug. 19, 2023",2826,Sorting Three Groups,1701,https://leetcode.com/problems/sorting-three-groups/,Biweekly Contest 111,"array, binary search, dynamic programming"
"Aug. 5, 2023",2802,Find The K-th Lucky Number,1755,https://leetcode.com/problems/find-the-k-th-lucky-number/,,"bit manipulation, math, string"
"July 22, 2023",2786,Visit Array Positions to Maximize Score,1717,https://leetcode.com/problems/visit-array-positions-to-maximize-score/,Biweekly Contest 109,"array, dynamic programming"
"July 16, 2023",2773,Height of Special Binary Tree,1753,https://leetcode.com/problems/height-of-special-binary-tree/,,"binary tree, breadth-first search, depth-first search, tree"
"July 9, 2023",2771,Longest Non-decreasing Subarray From Two Arrays,1781,https://leetcode.com/problems/longest-non-decreasing-subarray-from-two-arrays/,Weekly Contest 353,"array, dynamic programming"
"July 8, 2023",2767,Partition String Into Minimum Beautiful Substrings,1718,https://leetcode.com/problems/partition-string-into-minimum-beautiful-substrings/,Biweekly Contest 108,"backtracking, dynamic programming, hash table, string"
"June 24, 2023",2743,Count Substrings Without Repeating Character,1718,https://leetcode.com/problems/count-substrings-without-repeating-character/,,"hash table, sliding window, string"
"June 18, 2023",2738,Count Occurrences in Text,1787,https://leetcode.com/problems/count-occurrences-in-text/,,database
"June 4, 2023",2718,Sum of Matrix After Queries,1756,https://leetcode.com/problems/sum-of-matrix-after-queries/,Weekly Contest 348,"array, hash table"
"May 28, 2023",2712,Minimum Cost to Make All Characters Equal,1792,https://leetcode.com/problems/minimum-cost-to-make-all-characters-equal/,Weekly Contest 347,"dynamic programming, greedy, string"
"May 27, 2023",2707,Extra Characters in a String,1720,https://leetcode.com/problems/extra-characters-in-a-string/,Biweekly Contest 105,"array, dynamic programming, hash table, string, trie"
"May 27, 2023",2700,Differences Between Two Objects,1775,https://leetcode.com/problems/differences-between-two-objects/,,javascript
"May 14, 2023",2685,Count the Number of Complete Components,1732,https://leetcode.com/problems/count-the-number-of-complete-components/,Weekly Contest 345,"breadth-first search, depth-first search, graph"
"May 13, 2023",2676,Throttle,1784,https://leetcode.com/problems/throttle/,,javascript
"May 7, 2023",2664,The Knight’s Tour,1725,https://leetcode.com/problems/the-knights-tour/,,"array, backtracking, matrix"
"April 23, 2023",2653,Sliding Subarray Beauty,1772,https://leetcode.com/problems/sliding-subarray-beauty/,Weekly Contest 342,"array, hash table, sliding window"
"April 15, 2023",2642,Design Graph With Shortest Path Calculator,1795,https://leetcode.com/problems/design-graph-with-shortest-path-calculator/,Biweekly Contest 102,"design, graph, heap (priority queue), shortest path"
"April 15, 2023",2636,Promise Pool,1736,https://leetcode.com/problems/promise-pool/,,javascript
"April 15, 2023",2633,Convert Object to JSON String,1705,https://leetcode.com/problems/convert-object-to-json-string/,,javascript
"April 15, 2023",2628,JSON Deep Equal,1754,https://leetcode.com/problems/json-deep-equal/,,javascript
"April 9, 2023",2615,Sum of Distances,1743,https://leetcode.com/problems/sum-of-distances/,Weekly Contest 340,"array, hash table, prefix sum"
"March 26, 2023",2599,Make the Prefix Sum Non-negative,1779,https://leetcode.com/problems/make-the-prefix-sum-non-negative/,,"array, greedy, heap (priority queue)"
"Jan. 15, 2023",2533,Number of Good Binary Strings,1778,https://leetcode.com/problems/number-of-good-binary-strings/,,dynamic programming
"Jan. 8, 2023",2531,Make Number of Distinct Characters Equal,1767,https://leetcode.com/problems/make-number-of-distinct-characters-equal/,Weekly Contest 327,"counting, hash table, string"
"Dec. 11, 2022",2502,Design Memory Allocator,1708,https://leetcode.com/problems/design-memory-allocator/,Weekly Contest 323,"array, design, hash table, simulation"
"Dec. 10, 2022",2498,Frog Jump II,1719,https://leetcode.com/problems/frog-jump-ii/,Biweekly Contest 93,"array, binary search, greedy"
"Nov. 20, 2022",2473,Minimum Cost to Buy Apples,1707,https://leetcode.com/problems/minimum-cost-to-buy-apples/,,"array, graph, heap (priority queue), shortest path"
"Nov. 6, 2022",2462,Total Cost to Hire K Workers,1744,https://leetcode.com/problems/total-cost-to-hire-k-workers/,Weekly Contest 318,"array, heap (priority queue), simulation, two pointers"
"Oct. 29, 2022",2453,Destroy Sequential Targets,1705,https://leetcode.com/problems/destroy-sequential-targets/,Biweekly Contest 90,"array, counting, hash table"
"Sept. 18, 2022",2416,Sum of Prefix Scores of Strings,1723,https://leetcode.com/problems/sum-of-prefix-scores-of-strings/,Weekly Contest 311,"array, counting, string, trie"
"Sept. 4, 2022",2401,Longest Nice Subarray,1741,https://leetcode.com/problems/longest-nice-subarray/,Weekly Contest 309,"array, bit manipulation, sliding window"
"Sept. 4, 2022",2400,Number of Ways to Reach a Posit…ion After Exactly k Steps,1727,https://leetcode.com/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps/,Weekly Contest 309,"combinatorics, dynamic programming, math"
"Sept. 3, 2022",2393,Count Strictly Increasing Subarrays,1751,https://leetcode.com/problems/count-strictly-increasing-subarrays/,,"array, dynamic programming, math"
"Aug. 20, 2022",2381,Shifting Letters II,1749,https://leetcode.com/problems/shifting-letters-ii/,Biweekly Contest 85,"array, prefix sum, string"
"Aug. 14, 2022",2372,Calculate the Influence of Each Salesperson,1770,https://leetcode.com/problems/calculate-the-influence-of-each-salesperson/,,database
"Aug. 7, 2022",2369,Check if There is a Valid Partition For The Array,1773,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array/,Weekly Contest 305,"array, dynamic programming"
"July 24, 2022",2353,Design a Food Rating System,1781,https://leetcode.com/problems/design-a-food-rating-system/,Weekly Contest 303,"design, hash table, heap (priority queue), ordered set"
"July 10, 2022",2337,Move Pieces to Obtain a String,1770,https://leetcode.com/problems/move-pieces-to-obtain-a-string/,Weekly Contest 301,"string, two pointers"
"June 26, 2022",2321,Maximum Score Of Spliced Array,1782,https://leetcode.com/problems/maximum-score-of-spliced-array/,Weekly Contest 299,"array, dynamic programming"
"June 11, 2022",2298,Tasks Count in the Weekend,1748,https://leetcode.com/problems/tasks-count-in-the-weekend/,,database
"June 5, 2022",2291,Maximum Profit From Trading Stocks,1705,https://leetcode.com/problems/maximum-profit-from-trading-stocks/,,"array, dynamic programming"
"May 8, 2022",2266,Count Number of Texts,1766,https://leetcode.com/problems/count-number-of-texts/,Weekly Contest 292,"dynamic programming, hash table, math, string"
"April 10, 2022",2228,Users With Two Purchases Within Seven Days,1732,https://leetcode.com/problems/users-with-two-purchases-within-seven-days/,,database
"April 2, 2022",2219,Maximum Sum Score of Array,1784,https://leetcode.com/problems/maximum-sum-score-of-array/,,"array, prefix sum"
"March 5, 2022",2192,All Ancestors of a Node in …a Directed Acyclic Graph,1764,https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph/,Biweekly Contest 73,"breadth-first search, depth-first search, graph, topological sort"
"Feb. 19, 2022",2175,The Change in Global Rankings,1707,https://leetcode.com/problems/the-change-in-global-rankings/,,database
"Feb. 19, 2022",2174,Remove All Ones With Row and Column Flips II,1732,https://leetcode.com/problems/remove-all-ones-with-row-and-column-flips-ii/,,"array, bit manipulation, breadth-first search, matrix"
"Feb. 13, 2022",2171,Removing Minimum Number of Magic Beans,1730,https://leetcode.com/problems/removing-minimum-number-of-magic-beans/,Weekly Contest 280,"array, enumeration, greedy, prefix sum, sorting"
"Feb. 13, 2022",2170,Minimum Operations to Make the Array Alternating,1766,https://leetcode.com/problems/minimum-operations-to-make-the-array-alternating/,Weekly Contest 280,"array, counting, greedy, hash table"
"Feb. 6, 2022",2166,Design Bitset,1731,https://leetcode.com/problems/design-bitset/,Weekly Contest 279,"array, design, hash table, string"
"Feb. 5, 2022",2162,Minimum Cost to Set Cooking Time,1795,https://leetcode.com/problems/minimum-cost-to-set-cooking-time/,Biweekly Contest 71,"enumeration, math"
"Jan. 22, 2022",2142,The Number of Passengers in Each Bus I,1732,https://leetcode.com/problems/the-number-of-passengers-in-each-bus-i/,,database
"Jan. 9, 2022",2134,Minimum Swaps to Group All 1's Together II,1733,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together-ii/,Weekly Contest 275,"array, sliding window"
"Dec. 26, 2021",2121,Intervals Between Identical Elements,1749,https://leetcode.com/problems/intervals-between-identical-elements/,Weekly Contest 273,"array, hash table, prefix sum"
"Dec. 5, 2021",2096,Step-By-Step Directions From a Bi…nary Tree Node to Another,1780,https://leetcode.com/problems/step-by-step-directions-from-a-binary-tree-node-to-another/,Weekly Contest 270,"binary tree, depth-first search, string, tree"
"Nov. 14, 2021",2075,Decode the Slanted Ciphertext,1724,https://leetcode.com/problems/decode-the-slanted-ciphertext/,Weekly Contest 267,"simulation, string"
"Oct. 2, 2021",2021,Brightest Position on Street,1776,https://leetcode.com/problems/brightest-position-on-street/,,"array, ordered set, prefix sum, sorting"
"Sept. 26, 2021",2017,Grid Game,1730,https://leetcode.com/problems/grid-game/,Weekly Contest 260,"array, matrix, prefix sum"
"Sept. 4, 2021",1990,Count the Number of Experiments,1766,https://leetcode.com/problems/count-the-number-of-experiments/,,database
"Aug. 1, 2021",1954,Minimum Garden Perimeter to Collect Enough Apples,1752,https://leetcode.com/problems/minimum-garden-perimeter-to-collect-enough-apples/,Weekly Contest 252,"binary search, math"
"Aug. 1, 2021",1953,Maximum Number of Weeks for Which You Can Work,1791,https://leetcode.com/problems/maximum-number-of-weeks-for-which-you-can-work/,Weekly Contest 252,"array, greedy"
"Aug. 1, 2021",1949,Strong Friendship,1709,https://leetcode.com/problems/strong-friendship/,,database
"June 27, 2021",1914,Cyclically Rotating a Grid,1751,https://leetcode.com/problems/cyclically-rotating-a-grid/,Weekly Contest 247,"array, matrix, simulation"
"June 26, 2021",1911,Maximum Alternating Subsequence Sum,1741,https://leetcode.com/problems/maximum-alternating-subsequence-sum/,Biweekly Contest 55,"array, dynamic programming"
"June 20, 2021",1901,Find a Peak Element II,1708,https://leetcode.com/problems/find-a-peak-element-ii/,,"array, binary search, matrix"
"June 12, 2021",1895,Largest Magic Square,1771,https://leetcode.com/problems/largest-magic-square/,Biweekly Contest 54,"array, matrix, prefix sum"
"May 23, 2021",1870,Minimum Speed to Arrive on Time,1778,https://leetcode.com/problems/minimum-speed-to-arrive-on-time/,Weekly Contest 242,"array, binary search"
"May 9, 2021",1852,Distinct Numbers in Each Subarray,1700,https://leetcode.com/problems/distinct-numbers-in-each-subarray/,,"array, hash table, sliding window"
"May 2, 2021",1849,Splitting a String Into Desc…ending Consecutive Values,1787,https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values/,Weekly Contest 239,"backtracking, string"
"April 3, 2021",1813,Sentence Similarity III,1786,https://leetcode.com/problems/sentence-similarity-iii/,Biweekly Contest 49,"array, string, two pointers"
"March 6, 2021",1778,Shortest Path in a Hidden Grid,1742,https://leetcode.com/problems/shortest-path-in-a-hidden-grid/,,"breadth-first search, depth-first search, graph, interactive"
"Feb. 28, 2021",1772,Sort Features by Popularity,1730,https://leetcode.com/problems/sort-features-by-popularity/,,"array, hash table, sorting, string"
"Feb. 6, 2021",1746,Maximum Subarray Sum After One Operation,1730,https://leetcode.com/problems/maximum-subarray-sum-after-one-operation/,,"array, dynamic programming"
"Jan. 3, 2021",1711,Count Good Meals,1773,https://leetcode.com/problems/count-good-meals/,Weekly Contest 222,"array, hash table"
"Dec. 27, 2020",1706,Where Will the Ball Fall,1740,https://leetcode.com/problems/where-will-the-ball-fall/,Weekly Contest 221,"array, matrix, simulation"
"Dec. 26, 2020",1702,Maximum Binary String After Change,1782,https://leetcode.com/problems/maximum-binary-string-after-change/,Biweekly Contest 42,"greedy, string"
"Nov. 29, 2020",1673,Find the Most Competitive Subsequence,1787,https://leetcode.com/problems/find-the-most-competitive-subsequence/,Weekly Contest 217,"array, greedy, monotonic stack, stack"
"Nov. 15, 2020",1658,Minimum Operations to Reduce X to Zero,1772,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero/,Weekly Contest 215,"array, binary search, hash table, prefix sum, sliding window"
"Nov. 14, 2020",1653,Minimum Deletions to Make String Balanced,1720,https://leetcode.com/problems/minimum-deletions-to-make-string-balanced/,Biweekly Contest 39,"dynamic programming, stack, string"
"Oct. 11, 2020",1612,Check If Two Expression Trees are Equivalent,1732,https://leetcode.com/problems/check-if-two-expression-trees-are-equivalent/,,"binary tree, counting, depth-first search, hash table, tree"
"Sept. 27, 2020",1600,Throne Inheritance,1734,https://leetcode.com/problems/throne-inheritance/,Weekly Contest 208,"depth-first search, design, hash table, tree"
"Sept. 20, 2020",1594,Maximum Non Negative Product in a Matrix,1773,https://leetcode.com/problems/maximum-non-negative-product-in-a-matrix/,Weekly Contest 207,"array, dynamic programming, matrix"
"Sept. 13, 2020",1580,Put Boxes Into the Warehouse II,1754,https://leetcode.com/problems/put-boxes-into-the-warehouse-ii/,,"array, greedy, sorting"
"Aug. 30, 2020",1564,Put Boxes Into the Warehouse I,1719,https://leetcode.com/problems/put-boxes-into-the-warehouse-i/,,"array, greedy, sorting"
"Aug. 8, 2020",1541,Minimum Insertions to Balance a Parentheses String,1717,https://leetcode.com/problems/minimum-insertions-to-balance-a-parentheses-string/,Biweekly Contest 32,"greedy, stack, string"
"Aug. 2, 2020",1533,Find the Index of the Large Integer,1730,https://leetcode.com/problems/find-the-index-of-the-large-integer/,,"array, binary search, interactive"
"July 26, 2020",1530,Number of Good Leaf Nodes Pairs,1731,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs/,Weekly Contest 199,"binary tree, depth-first search, tree"
"July 19, 2020",1519,Number of Nodes in the Sub…-Tree With the Same Label,1795,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label/,Weekly Contest 198,"breadth-first search, counting, depth-first search, hash table, tree"
"July 11, 2020",1510,Stone Game IV,1762,https://leetcode.com/problems/stone-game-iv/,Biweekly Contest 30,"dynamic programming, game theory, math"
"April 26, 2020",1424,Diagonal Traverse II,1763,https://leetcode.com/problems/diagonal-traverse-ii/,Weekly Contest 186,"array, heap (priority queue), sorting"
"April 18, 2020",1412,Find the Quiet Students in All Exams,1742,https://leetcode.com/problems/find-the-quiet-students-in-all-exams/,,database
"March 22, 2020",1391,Check if There is a Valid Path in a Grid,1739,https://leetcode.com/problems/check-if-there-is-a-valid-path-in-a-grid/,Weekly Contest 181,"array, breadth-first search, depth-first search, matrix, union find"
"Feb. 22, 2020",1359,Count All Valid Pickup and Delivery Options,1700,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options/,Biweekly Contest 20,"combinatorics, dynamic programming, math"
"Feb. 2, 2020",1336,Number of Transactions per Visit,1790,https://leetcode.com/problems/number-of-transactions-per-visit/,,database
"Jan. 5, 2020",1312,Minimum Insertion Steps to …Make a String Palindrome,1779,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/,Weekly Contest 170,"dynamic programming, string"
"Dec. 22, 2019",1297,Maximum Number of Occurrences of a Substring,1746,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring/,Weekly Contest 168,"hash table, sliding window, string"
"Dec. 15, 2019",1292,Maximum Side Length of a Square with Sum Less t…han or Equal to Threshold,1734,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold/,Weekly Contest 167,"array, binary search, matrix, prefix sum"
"Nov. 17, 2019",1262,Greatest Sum Divisible by Three,1736,https://leetcode.com/problems/greatest-sum-divisible-by-three/,Weekly Contest 163,"array, dynamic programming, greedy, sorting"
"Nov. 2, 2019",1245,Tree Diameter,1746,https://leetcode.com/problems/tree-diameter/,Biweekly Contest 12,"breadth-first search, depth-first search, graph, topological sort, tree"
"Oct. 27, 2019",1238,Circular Permutation in Binary Representation,1726,https://leetcode.com/problems/circular-permutation-in-binary-representation/,Weekly Contest 160,"backtracking, bit manipulation, math"
"Oct. 19, 2019",1230,Toss Strange Coins,1797,https://leetcode.com/problems/toss-strange-coins/,Biweekly Contest 11,"array, dynamic programming, math, probability and statistics"
"Oct. 5, 2019",1216,Valid Palindrome III,1728,https://leetcode.com/problems/valid-palindrome-iii/,Biweekly Contest 10,"dynamic programming, string"
"Sept. 15, 2019",1191,K-Concatenation Maximum Sum,1736,https://leetcode.com/problems/k-concatenation-maximum-sum/,Weekly Contest 154,"array, dynamic programming"
"Sept. 8, 2019",1186,Maximum Subarray Sum with One Deletion,1799,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion/,Weekly Contest 153,"array, dynamic programming"
"Aug. 25, 2019",1171,Remove Zero Sum Consecutive Nodes from Linked List,1728,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list/,Weekly Contest 151,"hash table, linked list"
"Aug. 18, 2019",1159,Market Analysis II,1758,https://leetcode.com/problems/market-analysis-ii/,,database
"Aug. 11, 2019",1156,Swap For Longest Repeated Character Substring,1779,https://leetcode.com/problems/swap-for-longest-repeated-character-substring/,Weekly Contest 149,"hash table, sliding window, string"
"July 28, 2019",1139,Largest 1-Bordered Square,1736,https://leetcode.com/problems/largest-1-bordered-square/,Weekly Contest 147,"array, dynamic programming, matrix"
"July 27, 2019",1135,Connecting Cities With Minimum Cost,1730,https://leetcode.com/problems/connecting-cities-with-minimum-cost/,Biweekly Contest 5,"graph, heap (priority queue), minimum spanning tree, union find"
"July 21, 2019",1129,Shortest Path with Alternating Colors,1750,https://leetcode.com/problems/shortest-path-with-alternating-colors/,Weekly Contest 146,"breadth-first search, graph"
"July 7, 2019",1111,Maximum Nesting Depth of Two …Valid Parentheses Strings,1752,https://leetcode.com/problems/maximum-nesting-depth-of-two-valid-parentheses-strings/,Weekly Contest 144,"stack, string"
"June 23, 2019",1095,Find in Mountain Array,1788,https://leetcode.com/problems/find-in-mountain-array/,Weekly Contest 142,"array, binary search, interactive"
"June 9, 2019",1080,Insufficient Nodes in Root to Leaf Paths,1720,https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths/,Weekly Contest 140,"binary tree, depth-first search, tree"
"June 2, 2019",1073,Adding Two Negabinary Numbers,1773,https://leetcode.com/problems/adding-two-negabinary-numbers/,Weekly Contest 139,"array, math"
"June 2, 2019",1072,Flip Columns For Maximum Number of Equal Rows,1751,https://leetcode.com/problems/flip-columns-for-maximum-number-of-equal-rows/,Weekly Contest 139,"array, hash table, matrix"
"June 1, 2019",1058,Minimize Rounding Error to Meet Target,1772,https://leetcode.com/problems/minimize-rounding-error-to-meet-target/,,"array, greedy, math, sorting, string"
"April 28, 2019",1035,Uncrossed Lines,1768,https://leetcode.com/problems/uncrossed-lines/,Weekly Contest 134,"array, dynamic programming"
"April 14, 2019",1028,Recover a Tree From Preorder Traversal,1778,https://leetcode.com/problems/recover-a-tree-from-preorder-traversal/,Weekly Contest 132,"binary tree, depth-first search, string, tree"
"April 14, 2019",1027,Longest Arithmetic Subsequence,1729,https://leetcode.com/problems/longest-arithmetic-subsequence/,Weekly Contest 132,"array, binary search, dynamic programming, hash table"
"April 7, 2019",1024,Video Stitching,1728,https://leetcode.com/problems/video-stitching/,Weekly Contest 131,"array, dynamic programming, greedy"
"March 24, 2019",1016,Binary String With Substrings Representing 1 To N,1726,https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n/,Weekly Contest 129,string
"March 17, 2019",1011,Capacity To Ship Packages Within D Days,1701,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days/,Weekly Contest 128,"array, binary search"
"Jan. 27, 2019",983,Minimum Cost For Tickets,1747,https://leetcode.com/problems/minimum-cost-for-tickets/,Weekly Contest 121,"array, dynamic programming"
"Jan. 20, 2019",979,Distribute Coins in Binary Tree,1706,https://leetcode.com/problems/distribute-coins-in-binary-tree/,Weekly Contest 120,"binary tree, depth-first search, tree"
"Jan. 6, 2019",971,Flip Binary Tree To Match Preorder Traversal,1756,https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal/,Weekly Contest 118,"binary tree, depth-first search, tree"
"Dec. 30, 2018",966,Vowel Spellchecker,1795,https://leetcode.com/problems/vowel-spellchecker/,Weekly Contest 117,"array, hash table, string"
"Nov. 25, 2018",948,Bag of Tokens,1707,https://leetcode.com/problems/bag-of-tokens/,Weekly Contest 112,"array, greedy, sorting, two pointers"
"Nov. 11, 2018",939,Minimum Area Rectangle,1722,https://leetcode.com/problems/minimum-area-rectangle/,Weekly Contest 110,"array, geometry, hash table, math, sorting"
"Oct. 7, 2018",918,Maximum Sum Circular Subarray,1760,https://leetcode.com/problems/maximum-sum-circular-subarray/,Weekly Contest 105,"array, divide and conquer, dynamic programming, monotonic queue, queue"
"Aug. 26, 2018",894,All Possible Full Binary Trees,1715,https://leetcode.com/problems/all-possible-full-binary-trees/,Weekly Contest 99,"binary tree, dynamic programming, memoization, recursion, tree"
"Aug. 12, 2018",886,Possible Bipartition,1788,https://leetcode.com/problems/possible-bipartition/,Weekly Contest 97,"breadth-first search, depth-first search, graph, union find"
"July 22, 2018",875,Koko Eating Bananas,1734,https://leetcode.com/problems/koko-eating-bananas/,Weekly Contest 94,"array, binary search"
"July 1, 2018",861,Score After Flipping Matrix,1792,https://leetcode.com/problems/score-after-flipping-matrix/,Weekly Contest 91,"array, bit manipulation, greedy, matrix"
