Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"May 25, 2025",3560,Find Minimum Log Transportation Cost,1049.0,https://leetcode.com/problems/find-minimum-log-transportation-cost/,Weekly Contest 451,
"Nov. 17, 2024",3354,Make Array Elements Equal to Zero,1016.0,https://leetcode.com/problems/make-array-elements-equal-to-zero/,Weekly Contest 424,"array, prefix sum, simulation"
"Oct. 27, 2024",3334,Find the Maximum Factor Score of Array,1001.0,https://leetcode.com/problems/find-the-maximum-factor-score-of-array/,Weekly Contest 421,"array, math, number theory"
"Oct. 13, 2024",3318,Find X-Sum of All K-Long Subarrays I,1041.0,https://leetcode.com/problems/find-x-sum-of-all-k-long-subarrays-i/,Weekly Contest 419,"array, hash table, heap (priority queue), sliding window"
"June 8, 2024",3173,Bitwise OR of Adjacent Elements,1083.0,https://leetcode.com/problems/bitwise-or-of-adjacent-elements/,,"array, bit manipulation"
"May 25, 2024",3159,Find Occurrences of an Element in an Array,1049.0,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array/,Biweekly Contest 131,"array, hash table"
"Jan. 6, 2024",2996,Smallest Missing Integer Greater T…han Sequential Prefix Sum,1004.0,https://leetcode.com/problems/smallest-missing-integer-greater-than-sequential-prefix-sum/,Biweekly Contest 121,"array, hash table, sorting"
"Aug. 5, 2023",2807,Insert Greatest Common Divisors in Linked List,1034.0,https://leetcode.com/problems/insert-greatest-common-divisors-in-linked-list/,Biweekly Contest 110,"linked list, math, number theory"
"July 22, 2023",2785,Sort Vowels in a String,1037.0,https://leetcode.com/problems/sort-vowels-in-a-string/,Biweekly Contest 109,"sorting, string"
"June 18, 2023",2740,Find the Value of the Partition,1081.0,https://leetcode.com/problems/find-the-value-of-the-partition/,Weekly Contest 350,"array, sorting"
"June 4, 2023",2717,Semi-Ordered Permutation,1064.0,https://leetcode.com/problems/semi-ordered-permutation/,Weekly Contest 348,"array, simulation"
"May 21, 2023",2697,Lexicographically Smallest Palindrome,1022.0,https://leetcode.com/problems/lexicographically-smallest-palindrome/,Weekly Contest 346,"greedy, string, two pointers"
"May 21, 2023",2687,Bikes Last Time Used,1069.0,https://leetcode.com/problems/bikes-last-time-used/,,database
"May 7, 2023",2669,Count Artist Occurrences On Spotify Ranking List,1084.0,https://leetcode.com/problems/count-artist-occurrences-on-spotify-ranking-list/,,database
"May 7, 2023",2668,Find Latest Salaries,1094.0,https://leetcode.com/problems/find-latest-salaries/,,database
"April 29, 2023",2657,Find the Prefix Common Array of Two Arrays,1090.0,https://leetcode.com/problems/find-the-prefix-common-array-of-two-arrays/,Biweekly Contest 103,"array, bit manipulation, hash table"
"April 16, 2023",2644,Find the Maximum Divisibility Score,1055.0,https://leetcode.com/problems/find-the-maximum-divisibility-score/,Weekly Contest 341,array
"April 15, 2023",2640,Find the Score of All Prefixes of an Array,1035.0,https://leetcode.com/problems/find-the-score-of-all-prefixes-of-an-array/,Biweekly Contest 102,"array, prefix sum"
"April 15, 2023",2631,Group By,1075.0,https://leetcode.com/problems/group-by/,,javascript
"April 9, 2023",2614,Prime In Diagonal,1054.0,https://leetcode.com/problems/prime-in-diagonal/,Weekly Contest 340,"array, math, matrix, number theory"
"April 2, 2023",2609,Find the Longest Balanced Sub…string of a Binary String,1077.0,https://leetcode.com/problems/find-the-longest-balanced-substring-of-a-binary-string/,Weekly Contest 339,string
"March 4, 2023",2579,Count Total Number of Colored Cells,1047.0,https://leetcode.com/problems/count-total-number-of-colored-cells/,Biweekly Contest 99,math
"March 4, 2023",2578,Split With Minimum Sum,1025.0,https://leetcode.com/problems/split-with-minimum-sum/,Biweekly Contest 99,"greedy, math, sorting"
"Nov. 26, 2022",2480,Form a Chemical Bond,1000.0,https://leetcode.com/problems/form-a-chemical-bond/,,database
"Oct. 29, 2022",2451,Odd String Difference,1084.0,https://leetcode.com/problems/odd-string-difference/,Biweekly Contest 90,"array, hash table, string"
"Oct. 15, 2022",2437,Number of Valid Clock Times,1062.0,https://leetcode.com/problems/number-of-valid-clock-times/,Biweekly Contest 89,"enumeration, string"
"Sept. 18, 2022",2414,Length of the Longest Alphabet…ical Continuous Substring,1013.0,https://leetcode.com/problems/length-of-the-longest-alphabetical-continuous-substring/,Weekly Contest 311,string
