Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"July 12, 2020",1515,Best Position for a Service Centre,2195,https://leetcode.com/problems/best-position-for-a-service-centre/,Weekly Contest 197,"geometry, math, randomized, array"
"June 28, 2020",1498,Number of Subsequences Th…y the Given Sum Condition,2173,https://leetcode.com/problems/number-of-subsequences-that-satisfy-the-given-sum-condition/,Weekly Contest 195,"array, two pointers, binary search, sorting"
"June 14, 2020",1483,Kth Ancestor of a Tree Node,2148,https://leetcode.com/problems/kth-ancestor-of-a-tree-node/,Weekly Contest 193,"binary search, dynamic programming, tree, depth-first search, breadth-first search, design"
"May 10, 2020",1444,Number of Ways of Cutting a Pizza,2160,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza/,Weekly Contest 188,"dynamic programming, array, memoization, matrix"
"May 3, 2020",1439,Find the Kth Smallest Sum…a Matrix With Sorted Rows,2161,https://leetcode.com/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows/,Weekly Contest 187,"array, binary search, heap (priority queue), matrix"
"March 15, 2020",1383,Maximum Performance of a Team,2119,https://leetcode.com/problems/maximum-performance-of-a-team/,Weekly Contest 180,"greedy, array, sorting, heap (priority queue)"
"March 1, 2020",1368,Minimum Cost to Make at L…One Valid Path in a Grid,2102,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid/,Weekly Contest 178,"breadth-first search, array, graph, heap (priority queue), matrix, shortest path"
"Sept. 15, 2019",1192,Critical Connections in a Network,2109,https://leetcode.com/problems/critical-connections-in-a-network/,Weekly Contest 154,"depth-first search, graph, biconnected component"
"Aug. 25, 2019",1172,Dinner Plate Stacks,2113,https://leetcode.com/problems/dinner-plate-stacks/,Weekly Contest 151,"design, hash table, stack, heap (priority queue)"
"May 19, 2019",1049,Last Stone Weight II,2126,https://leetcode.com/problems/last-stone-weight-ii/,Weekly Contest 137,"dynamic programming, array"
"May 5, 2019",1039,Minimum Score Triangulation of Polygon,2142,https://leetcode.com/problems/minimum-score-triangulation-of-polygon/,Weekly Contest 135,"dynamic programming, array"
"April 28, 2019",1036,Escape a Large Maze,2187,https://leetcode.com/problems/escape-a-large-maze/,Weekly Contest 134,"breadth-first search, array, hash table, depth-first search"
"Jan. 27, 2019",982,Triples with Bitwise AND Equal To Zero,2102,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero/,Weekly Contest 121,"array, hash table, bit manipulation"
"Jan. 6, 2019",972,Equal Rational Numbers,2139,https://leetcode.com/problems/equal-rational-numbers/,Weekly Contest 118,"math, string"
"Dec. 30, 2018",968,Binary Tree Cameras,2158,https://leetcode.com/problems/binary-tree-cameras/,Weekly Contest 117,"dynamic programming, tree, depth-first search, binary tree"
"Dec. 16, 2018",959,Regions Cut By Slashes,2142,https://leetcode.com/problems/regions-cut-by-slashes/,Weekly Contest 115,"depth-first search, union find, array, hash table, breadth-first search, matrix"
"Sept. 23, 2018",910,Smallest Range II,2150,https://leetcode.com/problems/smallest-range-ii/,Weekly Contest 103,"math, greedy, array, sorting"
"Sept. 16, 2018",906,Super Palindromes,2161,https://leetcode.com/problems/super-palindromes/,Weekly Contest 102,"math, enumeration"
"Sept. 2, 2018",899,Orderly Queue,2104,https://leetcode.com/problems/orderly-queue/,Weekly Contest 100,"math, string, sorting"
"Sept. 2, 2018",898,Bitwise ORs of Subarrays,2142,https://leetcode.com/problems/bitwise-ors-of-subarrays/,Weekly Contest 100,"dynamic programming, bit manipulation, array"
"May 27, 2018",843,Guess the Word,2101,https://leetcode.com/problems/guess-the-word/,Weekly Contest 86,"array, math, string, interactive, game theory"
"March 11, 2018",798,Smallest Rotation with Highest Score,2150,https://leetcode.com/problems/smallest-rotation-with-highest-score/,Weekly Contest 75,"array, prefix sum"
"Feb. 18, 2018",786,K-th Smallest Prime Fraction,2182,https://leetcode.com/problems/k-th-smallest-prime-fraction/,Weekly Contest 72,"binary search, array, sorting, heap (priority queue), two pointers"
"Jan. 28, 2018",774,Minimize Max Distance to Gas Station,2138,https://leetcode.com/problems/minimize-max-distance-to-gas-station/,Weekly Contest 69,"binary search, array"
"Oct. 15, 2017",699,Falling Squares,2171,https://leetcode.com/problems/falling-squares/,Weekly Contest 54,"segment tree, array, ordered set"
"Oct. 1, 2017",689,Maximum Sum of 3 Non-Overlapping Subarrays,2156,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays/,Weekly Contest 52,"array, dynamic programming"
"Aug. 27, 2017",668,Kth Smallest Number in Multiplication Table,2122,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table/,Weekly Contest 47,"binary search, math"
"July 16, 2017",644,Maximum Average Subarray II,2128,https://leetcode.com/problems/maximum-average-subarray-ii/,Weekly Contest 41,"array, binary search, prefix sum"
"July 9, 2017",639,Decode Ways II,2183,https://leetcode.com/problems/decode-ways-ii/,Weekly Contest 40,"dynamic programming, string"
"June 25, 2017",629,K Inverse Pairs Array,2150,https://leetcode.com/problems/k-inverse-pairs-array/,Weekly Contest 38,dynamic programming
"June 4, 2017",591,Tag Validator,2168,https://leetcode.com/problems/tag-validator/,Weekly Contest 35,"string, stack"
"May 14, 2017",587,Erect the Fence,2150,https://leetcode.com/problems/erect-the-fence/,Weekly Contest 32,"geometry, array, math"
"April 23, 2017",564,Find the Closest Palindrome,2127,https://leetcode.com/problems/find-the-closest-palindrome/,Weekly Contest 29,"math, string"
