Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Aug. 18, 2024",3260,Find the Largest Palindrome Divisible by K,2372.0,https://leetcode.com/problems/find-the-largest-palindrome-divisible-by-k/,Weekly Contest 411,"dynamic programming, greedy, math, number theory, string"
"Aug. 11, 2024",3251,Find the Count of Monotonic Pairs II,2358.0,https://leetcode.com/problems/find-the-count-of-monotonic-pairs-ii/,Weekly Contest 410,"array, combinatorics, dynamic programming, math, prefix sum"
"June 22, 2024",3193,Count the Number of Inversions,2345.0,https://leetcode.com/problems/count-the-number-of-inversions/,Biweekly Contest 133,"array, dynamic programming"
"June 8, 2024",3177,Find the Maximum Length of a Good Subsequence II,2375.0,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-ii/,Biweekly Contest 132,"array, dynamic programming, hash table"
"March 2, 2024",3068,Find the Maximum Sum of Node Values,2322.0,https://leetcode.com/problems/find-the-maximum-sum-of-node-values/,Biweekly Contest 125,"array, bit manipulation, dynamic programming, greedy, sorting, tree"
"Feb. 18, 2024",3045,Count Prefix and Suffix Pairs II,2352.0,https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii/,Weekly Contest 385,"array, hash function, rolling hash, string, string matching, trie"
"Jan. 14, 2024",3007,Maximum Number That Sum of the Prices I…s Less Than or Equal to K,2304.0,https://leetcode.com/problems/maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k/,Weekly Contest 380,"binary search, bit manipulation, dynamic programming"
"Jan. 6, 2024",2999,Count the Number of Powerful Integers,2349.0,https://leetcode.com/problems/count-the-number-of-powerful-integers/,Biweekly Contest 121,"dynamic programming, math, string"
"Nov. 19, 2023",2940,Find Building Where Alice and Bob Can Meet,2341.0,https://leetcode.com/problems/find-building-where-alice-and-bob-can-meet/,Weekly Contest 372,"array, binary indexed tree, binary search, heap (priority queue), monotonic stack, segment tree, stack"
"Nov. 12, 2023",2935,Maximum Strong Pair XOR II,2345.0,https://leetcode.com/problems/maximum-strong-pair-xor-ii/,Weekly Contest 371,"array, bit manipulation, hash table, sliding window, trie"
"Oct. 29, 2023",2920,Maximum Points After Collec…ting Coins From All Nodes,2370.0,https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes/,Weekly Contest 369,"array, bit manipulation, depth-first search, dynamic programming, tree"
"Oct. 8, 2023",2897,Apply Operations on Array t…o Maximize Sum of Squares,2309.0,https://leetcode.com/problems/apply-operations-on-array-to-maximize-sum-of-squares/,Weekly Contest 366,"array, bit manipulation, greedy, hash table"
"Aug. 19, 2023",2827,Number of Beautiful Integers in the Range,2348.0,https://leetcode.com/problems/number-of-beautiful-integers-in-the-range/,Biweekly Contest 111,"dynamic programming, math"
"July 30, 2023",2801,Count Stepping Numbers in Range,2388.0,https://leetcode.com/problems/count-stepping-numbers-in-range/,Weekly Contest 356,"dynamic programming, string"
"June 4, 2023",2719,Count of Integers,2383.0,https://leetcode.com/problems/count-of-integers/,Weekly Contest 348,"dynamic programming, math, string"
"May 13, 2023",2675,Array of Objects to Matrix,2353.0,https://leetcode.com/problems/array-of-objects-to-matrix/,,javascript
"April 29, 2023",2659,Make Array Empty,2307.0,https://leetcode.com/problems/make-array-empty/,Biweekly Contest 103,"array, binary indexed tree, binary search, greedy, ordered set, segment tree, sorting"
"April 15, 2023",2630,Memoize II,2344.0,https://leetcode.com/problems/memoize-ii/,,javascript
"Feb. 26, 2023",2577,Minimum Time to Visit a Cell In a Grid,2399.0,https://leetcode.com/problems/minimum-time-to-visit-a-cell-in-a-grid/,Weekly Contest 334,"array, breadth-first search, graph, heap (priority queue), matrix, shortest path"
"Feb. 18, 2023",2569,Handling Sum Queries After Update,2394.0,https://leetcode.com/problems/handling-sum-queries-after-update/,Biweekly Contest 98,"array, segment tree"
"Feb. 4, 2023",2556,Disconnect Path in a Binary M…atrix by at Most One Flip,2394.0,https://leetcode.com/problems/disconnect-path-in-a-binary-matrix-by-at-most-one-flip/,Biweekly Contest 97,"array, breadth-first search, depth-first search, dynamic programming, matrix"
"Nov. 20, 2022",2478,Number of Beautiful Partitions,2374.0,https://leetcode.com/problems/number-of-beautiful-partitions/,Weekly Contest 320,"dynamic programming, string"
"Nov. 12, 2022",2468,Split Message Based on Limit,2399.0,https://leetcode.com/problems/split-message-based-on-limit/,Biweekly Contest 91,"binary search, string"
"Oct. 30, 2022",2458,Height of Binary Tree Afte…r Subtree Removal Queries,2328.0,https://leetcode.com/problems/height-of-binary-tree-after-subtree-removal-queries/,Weekly Contest 317,"array, binary tree, breadth-first search, depth-first search, tree"
"Sept. 11, 2022",2407,Longest Increasing Subsequence II,2307.0,https://leetcode.com/problems/longest-increasing-subsequence-ii/,Weekly Contest 310,"array, binary indexed tree, divide and conquer, dynamic programming, monotonic queue, queue, segment tree"
"Aug. 14, 2022",2371,Minimize Maximum Value in a Grid,2316.0,https://leetcode.com/problems/minimize-maximum-value-in-a-grid/,,"array, graph, matrix, sorting, topological sort, union find"
"Aug. 6, 2022",2362,Generate the Invoice,2387.0,https://leetcode.com/problems/generate-the-invoice/,,database
"July 9, 2022",2334,Subarray With Elements Great…er Than Varying Threshold,2398.0,https://leetcode.com/problems/subarray-with-elements-greater-than-varying-threshold/,Biweekly Contest 82,"array, monotonic stack, stack, union find"
"June 12, 2022",2306,Naming a Company,2346.0,https://leetcode.com/problems/naming-a-company/,Weekly Contest 297,"array, bit manipulation, enumeration, hash table, string"
"May 22, 2022",2277,Closest Node to Path in Tree,2312.0,https://leetcode.com/problems/closest-node-to-path-in-tree/,,"array, breadth-first search, depth-first search, tree"
"April 30, 2022",2258,Escape the Spreading Fire,2370.0,https://leetcode.com/problems/escape-the-spreading-fire/,Biweekly Contest 77,"array, binary search, breadth-first search, matrix"
"April 16, 2022",2242,Maximum Score of a Node Sequence,2366.0,https://leetcode.com/problems/maximum-score-of-a-node-sequence/,Biweekly Contest 76,"array, enumeration, graph, sorting"
"March 19, 2022",2204,Distance to a Cycle in Undirected Graph,2312.0,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph/,,"breadth-first search, depth-first search, graph, union find"
"Feb. 27, 2022",2188,Minimum Time to Finish the Race,2360.0,https://leetcode.com/problems/minimum-time-to-finish-the-race/,Weekly Contest 282,"array, dynamic programming"
"Feb. 19, 2022",2173,Longest Winning Streak,2307.0,https://leetcode.com/problems/longest-winning-streak/,,database
"Oct. 3, 2021",2029,Stone Game IX,2327.0,https://leetcode.com/problems/stone-game-ix/,Weekly Contest 261,"array, counting, game theory, greedy, math"
"Sept. 19, 2021",2010,The Number of Seniors and Junio…rs to Join the Company II,2302.0,https://leetcode.com/problems/the-number-of-seniors-and-juniors-to-join-the-company-ii/,,database
"Aug. 7, 2021",1959,Minimum Total Space Wasted W…ith K Resizing Operations,2323.0,https://leetcode.com/problems/minimum-total-space-wasted-with-k-resizing-operations/,Biweekly Contest 58,"array, dynamic programming"
"July 4, 2021",1919,Leetcodify Similar Friends,2310.0,https://leetcode.com/problems/leetcodify-similar-friends/,,database
"July 4, 2021",1917,Leetcodify Friends Recommendations,2303.0,https://leetcode.com/problems/leetcodify-friends-recommendations/,,database
"May 16, 2021",1866,Number of Ways to Rearrange Sti…cks With K Sticks Visible,2366.0,https://leetcode.com/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible/,Weekly Contest 241,"combinatorics, dynamic programming, math"
"May 15, 2021",1862,Sum of Floored Pairs,2317.0,https://leetcode.com/problems/sum-of-floored-pairs/,Biweekly Contest 52,"array, binary search, math, prefix sum"
"May 9, 2021",1857,Largest Color Value in a Directed Graph,2354.0,https://leetcode.com/problems/largest-color-value-in-a-directed-graph/,Weekly Contest 240,"counting, dynamic programming, graph, hash table, memoization, topological sort"
"May 2, 2021",1851,Minimum Interval to Include Each Query,2317.0,https://leetcode.com/problems/minimum-interval-to-include-each-query/,Weekly Contest 239,"array, binary search, heap (priority queue), line sweep, sorting"
"May 1, 2021",1842,Next Palindrome Using Same Digits,2386.0,https://leetcode.com/problems/next-palindrome-using-same-digits/,,"string, two pointers"
"Jan. 10, 2021",1723,Find Minimum Time to Finish All Jobs,2323.0,https://leetcode.com/problems/find-minimum-time-to-finish-all-jobs/,Weekly Contest 223,"array, backtracking, bit manipulation, bitmask, dynamic programming"
"Jan. 3, 2021",1713,Minimum Operations to Make a Subsequence,2387.0,https://leetcode.com/problems/minimum-operations-to-make-a-subsequence/,Weekly Contest 222,"array, binary search, greedy, hash table"
"Dec. 27, 2020",1707,Maximum XOR With an Element From Array,2388.0,https://leetcode.com/problems/maximum-xor-with-an-element-from-array/,Weekly Contest 221,"array, bit manipulation, trie"
"Dec. 20, 2020",1697,Checking Existence of Edge Length Limited Paths,2328.0,https://leetcode.com/problems/checking-existence-of-edge-length-limited-paths/,Weekly Contest 220,"array, graph, sorting, two pointers, union find"
"Nov. 29, 2020",1674,Minimum Moves to Make Array Complementary,2356.0,https://leetcode.com/problems/minimum-moves-to-make-array-complementary/,Weekly Contest 217,"array, hash table, prefix sum"
"Nov. 14, 2020",1655,Distribute Repeating Integers,2313.0,https://leetcode.com/problems/distribute-repeating-integers/,Biweekly Contest 39,"array, backtracking, bit manipulation, bitmask, dynamic programming"
"Oct. 11, 2020",1617,Count Subtrees With Max Distance Between Cities,2320.0,https://leetcode.com/problems/count-subtrees-with-max-distance-between-cities/,Weekly Contest 210,"bit manipulation, bitmask, dynamic programming, enumeration, tree"
"Oct. 4, 2020",1611,Minimum One Bit Operations to Make Integers Zero,2372.0,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero/,Weekly Contest 209,"bit manipulation, dynamic programming, memoization"
"Sept. 19, 2020",1591,Strange Printer II,2302.0,https://leetcode.com/problems/strange-printer-ii/,Biweekly Contest 35,"array, graph, matrix, topological sort"
"Sept. 13, 2020",1585,Check If String Is Transformable With …Substring Sort Operations,2369.0,https://leetcode.com/problems/check-if-string-is-transformable-with-substring-sort-operations/,Weekly Contest 206,"greedy, sorting, string"
"Aug. 30, 2020",1569,Number of Ways to Reorder Array to Get Same BST,2311.0,https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst/,Weekly Contest 204,"array, binary search tree, binary tree, combinatorics, divide and conquer, dynamic programming, math, memoization, tree, union find"
"July 19, 2020",1516,Move Sub-Tree of N-Ary Tree,2389.0,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree/,,"depth-first search, tree"
"July 5, 2020",1505,Minimum Possible Integer After at Most K …Adjacent Swaps On Digits,2364.0,https://leetcode.com/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits/,Weekly Contest 196,"binary indexed tree, greedy, segment tree, string"
"June 28, 2020",1499,Max Value of Equation,2366.0,https://leetcode.com/problems/max-value-of-equation/,Weekly Contest 195,"array, heap (priority queue), monotonic queue, queue, sliding window"
"Feb. 9, 2020",1349,Maximum Students Taking Exam,2316.0,https://leetcode.com/problems/maximum-students-taking-exam/,Weekly Contest 175,"array, bit manipulation, bitmask, dynamic programming, matrix"
"Nov. 17, 2019",1263,Minimum Moves to Move a Box …to Their Target Location,2326.0,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location/,Weekly Contest 163,"array, breadth-first search, heap (priority queue), matrix"
"Sept. 8, 2019",1187,Make Array Strictly Increasing,2341.0,https://leetcode.com/problems/make-array-strictly-increasing/,Weekly Contest 153,"array, binary search, dynamic programming, sorting"
"Sept. 7, 2019",1183,Maximum Number of Ones,2380.0,https://leetcode.com/problems/maximum-number-of-ones/,Biweekly Contest 8,"greedy, heap (priority queue)"
"June 23, 2019",1096,Brace Expansion II,2380.0,https://leetcode.com/problems/brace-expansion-ii/,Weekly Contest 142,"backtracking, breadth-first search, stack, string"
"Oct. 28, 2018",932,Beautiful Array,2330.0,https://leetcode.com/problems/beautiful-array/,Weekly Contest 108,"array, divide and conquer, math"
"Aug. 5, 2018",882,Reachable Nodes In Subdivided Graph,2359.0,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph/,Weekly Contest 96,"graph, heap (priority queue), shortest path"
"July 1, 2018",862,Shortest Subarray with Sum at Least K,2335.0,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k/,Weekly Contest 91,"array, binary search, heap (priority queue), monotonic queue, prefix sum, queue, sliding window"
"May 20, 2018",837,New 21 Game,2379.0,https://leetcode.com/problems/new-21-game/,Weekly Contest 85,"dynamic programming, math, probability and statistics, sliding window"
"April 1, 2018",810,Chalkboard XOR Game,2358.0,https://leetcode.com/problems/chalkboard-xor-game/,Weekly Contest 78,"array, bit manipulation, brainteaser, game theory, math"
"Jan. 7, 2018",761,Special Binary String,2327.0,https://leetcode.com/problems/special-binary-string/,Weekly Contest 66,"recursion, string"
"Dec. 31, 2017",757,Set Intersection Size At Least Two,2357.0,https://leetcode.com/problems/set-intersection-size-at-least-two/,Weekly Contest 65,"array, greedy, sorting"
"Dec. 24, 2017",753,Cracking the Safe,2301.0,https://leetcode.com/problems/cracking-the-safe/,Weekly Contest 64,"depth-first search, eulerian circuit, graph"
"Dec. 17, 2017",749,Contain Virus,2317.0,https://leetcode.com/problems/contain-virus/,Weekly Contest 63,"array, breadth-first search, depth-first search, matrix, simulation"
"Dec. 3, 2017",741,Cherry Pickup,2383.0,https://leetcode.com/problems/cherry-pickup/,Weekly Contest 61,"array, dynamic programming, matrix"
"Nov. 26, 2017",736,Parse Lisp Expression,2300.0,https://leetcode.com/problems/parse-lisp-expression/,Weekly Contest 60,"hash table, recursion, stack, string"
"Oct. 22, 2017",715,Range Module,2317.0,https://leetcode.com/problems/range-module/,Weekly Contest 55,"design, ordered set, segment tree"
"Aug. 20, 2017",664,Strange Printer,2306.0,https://leetcode.com/problems/strange-printer/,Weekly Contest 46,"dynamic programming, string"
"Nov. 20, 2016",465,Optimal Account Balancing,2391.0,https://leetcode.com/problems/optimal-account-balancing/,Weekly Contest 10,"array, backtracking, bit manipulation, bitmask, dynamic programming"
