Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Oct. 12, 2024",3316,Find Maximum Removals From Source String,2035.0,https://leetcode.com/problems/find-maximum-removals-from-source-string/,Biweekly Contest 141,"array, dynamic programming, hash table, string, two pointers"
"Sept. 30, 2024",3308,Find Top Performing Driver,2036.0,https://leetcode.com/problems/find-top-performing-driver/,,database
"Sept. 17, 2024",3293,Calculate Product Final Price,2031.0,https://leetcode.com/problems/calculate-product-final-price/,,database
"Sept. 15, 2024",3291,Minimum Number of Valid Strings to Form Target I,2080.0,https://leetcode.com/problems/minimum-number-of-valid-strings-to-form-target-i/,Weekly Contest 415,"array, binary search, dynamic programming, hash function, rolling hash, segment tree, string, string matching, trie"
"Sept. 2, 2024",3278,Find Candidates for Data Scientist Position II,2098.0,https://leetcode.com/problems/find-candidates-for-data-scientist-position-ii/,,database
"Aug. 31, 2024",3273,Minimum Amount of Damage Dealt to Bob,2031.0,https://leetcode.com/problems/minimum-amount-of-damage-dealt-to-bob/,Biweekly Contest 138,"array, greedy, sorting"
"Aug. 11, 2024",3247,Number of Subsequences with Odd Sum,2069.0,https://leetcode.com/problems/number-of-subsequences-with-odd-sum/,,"array, combinatorics, dynamic programming, math"
"Aug. 3, 2024",3240,Minimum Number of Flips to Make B…inary Grid Palindromic II,2085.0,https://leetcode.com/problems/minimum-number-of-flips-to-make-binary-grid-palindromic-ii/,Biweekly Contest 136,"array, matrix, two pointers"
"July 31, 2024",3237,Alt and Tab Simulation,2074.0,https://leetcode.com/problems/alt-and-tab-simulation/,,"array, hash table, simulation"
"July 21, 2024",3229,Minimum Operations to Make Array Equal to Target,2072.0,https://leetcode.com/problems/minimum-operations-to-make-array-equal-to-target/,Weekly Contest 407,"array, dynamic programming, greedy, monotonic stack, stack"
"July 20, 2024",3221,Maximum Array Hopping Score II,2000.0,https://leetcode.com/problems/maximum-array-hopping-score-ii/,,"array, greedy, monotonic stack, stack"
"July 6, 2024",3209,Number of Subarrays With AND Value of K,2063.0,https://leetcode.com/problems/number-of-subarrays-with-and-value-of-k/,Biweekly Contest 134,"array, binary search, bit manipulation, segment tree"
"June 16, 2024",3183,The Number of Ways to Make the Sum,2041.0,https://leetcode.com/problems/the-number-of-ways-to-make-the-sum/,,"array, dynamic programming"
"June 16, 2024",3182,Find Top Scoring Students,2045.0,https://leetcode.com/problems/find-top-scoring-students/,,database
"June 2, 2024",3166,Calculate Parking Fees and Duration,2045.0,https://leetcode.com/problems/calculate-parking-fees-and-duration/,,database
"May 5, 2024",3135,Equalize Strings by Adding or Re…moving Characters at Ends,2041.0,https://leetcode.com/problems/equalize-strings-by-adding-or-removing-characters-at-ends/,,"binary search, dynamic programming, hash function, sliding window, string"
"April 21, 2024",3119,Maximum Number of Potholes That Can Be Fixed,2041.0,https://leetcode.com/problems/maximum-number-of-potholes-that-can-be-fixed/,,"greedy, sorting, string"
"April 21, 2024",3118,Friday Purchase III,2015.0,https://leetcode.com/problems/friday-purchase-iii/,,database
"April 13, 2024",3113,Find the Number of Subarrays Where Boun…dary Elements Are Maximum,2063.0,https://leetcode.com/problems/find-the-number-of-subarrays-where-boundary-elements-are-maximum/,Biweekly Contest 128,"array, binary search, monotonic stack, stack"
"March 24, 2024",3089,Find Bursty Behavior,2099.0,https://leetcode.com/problems/find-bursty-behavior/,,database
"March 3, 2024",3072,Distribute Elements Into Two Arrays II,2076.0,https://leetcode.com/problems/distribute-elements-into-two-arrays-ii/,Weekly Contest 387,"array, binary indexed tree, segment tree, simulation"
"March 2, 2024",3058,Friends With No Mutual Friends,2069.0,https://leetcode.com/problems/friends-with-no-mutual-friends/,,database
"Feb. 3, 2024",3027,Find the Number of Ways to Place People II,2055.0,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-ii/,Biweekly Contest 123,"array, enumeration, geometry, math, sorting"
"Jan. 14, 2024",3008,Find Beautiful Indices in the Given Array II,2021.0,https://leetcode.com/problems/find-beautiful-indices-in-the-given-array-ii/,Weekly Contest 380,"binary search, hash function, rolling hash, string, string matching, two pointers"
"Jan. 14, 2024",3004,Maximum Subtree of the Same Color,2031.0,https://leetcode.com/problems/maximum-subtree-of-the-same-color/,,"array, depth-first search, dynamic programming, tree"
"Jan. 6, 2024",2986,Find Third Transaction,2040.0,https://leetcode.com/problems/find-third-transaction/,,database
"Dec. 9, 2023",2959,Number of Possible Sets of Closing Branches,2088.0,https://leetcode.com/problems/number-of-possible-sets-of-closing-branches/,Biweekly Contest 119,"bit manipulation, enumeration, graph, heap (priority queue), shortest path"
"Nov. 26, 2023",2948,Make Lexicographically Smallest A…rray by Swapping Elements,2033.0,https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements/,Weekly Contest 373,"array, sorting, union find"
"Oct. 29, 2023",2919,Minimum Increment Operation…s to Make Array Beautiful,2022.0,https://leetcode.com/problems/minimum-increment-operations-to-make-array-beautiful/,Weekly Contest 369,"array, dynamic programming"
"Oct. 22, 2023",2907,Maximum Profitable Triplets …With Increasing Prices I,2028.0,https://leetcode.com/problems/maximum-profitable-triplets-with-increasing-prices-i/,,"array, binary indexed tree, segment tree"
"Sept. 24, 2023",2866,Beautiful Towers II,2077.0,https://leetcode.com/problems/beautiful-towers-ii/,Weekly Contest 364,"array, monotonic stack, stack"
"Sept. 16, 2023",2857,Count Pairs of Points With Distance k,2056.0,https://leetcode.com/problems/count-pairs-of-points-with-distance-k/,Biweekly Contest 113,"array, bit manipulation, hash table"
"Sept. 3, 2023",2845,Count of Interesting Subarrays,2078.0,https://leetcode.com/problems/count-of-interesting-subarrays/,Weekly Contest 361,"array, hash table, prefix sum"
"Sept. 2, 2023",2842,Count K-Subsequences of a S…tring With Maximum Beauty,2086.0,https://leetcode.com/problems/count-k-subsequences-of-a-string-with-maximum-beauty/,Biweekly Contest 112,"combinatorics, greedy, hash table, math, string"
"Aug. 19, 2023",2823,Deep Object Filter,2028.0,https://leetcode.com/problems/deep-object-filter/,,javascript
"July 9, 2023",2772,Apply Operations to Make All Arr…ay Elements Equal to Zero,2040.0,https://leetcode.com/problems/apply-operations-to-make-all-array-elements-equal-to-zero/,Weekly Contest 353,"array, prefix sum"
"July 8, 2023",2768,Number of Black Blocks,2036.0,https://leetcode.com/problems/number-of-black-blocks/,Biweekly Contest 108,"array, enumeration, hash table"
"June 24, 2023",2746,Decremental String Concatenation,2043.0,https://leetcode.com/problems/decremental-string-concatenation/,Biweekly Contest 107,"array, dynamic programming, string"
"June 18, 2023",2741,Special Permutations,2030.0,https://leetcode.com/problems/special-permutations/,Weekly Contest 350,"array, bit manipulation, bitmask, dynamic programming"
"June 11, 2023",2735,Collecting Chocolates,2062.0,https://leetcode.com/problems/collecting-chocolates/,Weekly Contest 349,"array, enumeration"
"May 21, 2023",2688,Find Active Users,2060.0,https://leetcode.com/problems/find-active-users/,,database
"May 13, 2023",2681,Power of Heroes,2071.0,https://leetcode.com/problems/power-of-heroes/,Biweekly Contest 104,"array, dynamic programming, math, prefix sum, sorting"
"April 1, 2023",2607,Make K-Subarray Sums Equal,2087.0,https://leetcode.com/problems/make-k-subarray-sums-equal/,Biweekly Contest 101,"array, math, number theory, sorting"
"March 19, 2023",2597,The Number of Beautiful Subsets,2041.0,https://leetcode.com/problems/the-number-of-beautiful-subsets/,Weekly Contest 337,"array, backtracking, combinatorics, dynamic programming, hash table, math, sorting"
"Feb. 4, 2023",2555,Maximize Win From Two Segments,2089.0,https://leetcode.com/problems/maximize-win-from-two-segments/,Biweekly Contest 97,"array, binary search, sliding window"
"Jan. 29, 2023",2551,Put Marbles in Bags,2049.0,https://leetcode.com/problems/put-marbles-in-bags/,Weekly Contest 330,"array, greedy, heap (priority queue), sorting"
"Jan. 22, 2023",2547,Minimum Cost to Split an Array,2045.0,https://leetcode.com/problems/minimum-cost-to-split-an-array/,Weekly Contest 329,"array, counting, dynamic programming, hash table"
"Jan. 21, 2023",2542,Maximum Subsequence Score,2059.0,https://leetcode.com/problems/maximum-subsequence-score/,Biweekly Contest 96,"array, greedy, heap (priority queue), sorting"
"Dec. 25, 2022",2517,Maximum Tastiness of Candy Basket,2010.0,https://leetcode.com/problems/maximum-tastiness-of-candy-basket/,Weekly Contest 325,"array, binary search, greedy, sorting"
"Dec. 24, 2022",2514,Count Anagrams,2049.0,https://leetcode.com/problems/count-anagrams/,Biweekly Contest 94,"combinatorics, counting, hash table, math, string"
"Dec. 18, 2022",2508,Add Edges to Make Degrees of All Nodes Even,2059.0,https://leetcode.com/problems/add-edges-to-make-degrees-of-all-nodes-even/,Weekly Contest 324,"graph, hash table"
"Nov. 27, 2022",2488,Count Subarrays With Median K,2010.0,https://leetcode.com/problems/count-subarrays-with-median-k/,Weekly Contest 321,"array, hash table, prefix sum"
"Nov. 20, 2022",2477,Minimum Fuel Cost to Report to the Capital,2018.0,https://leetcode.com/problems/minimum-fuel-cost-to-report-to-the-capital/,Weekly Contest 320,"breadth-first search, depth-first search, graph, tree"
"Nov. 13, 2022",2472,Maximum Number of Non-overlapp…ing Palindrome Substrings,2021.0,https://leetcode.com/problems/maximum-number-of-non-overlapping-palindrome-substrings/,Weekly Contest 319,"dynamic programming, string"
"Nov. 12, 2022",2467,Most Profitable Path in a Tree,2044.0,https://leetcode.com/problems/most-profitable-path-in-a-tree/,Biweekly Contest 91,"array, breadth-first search, depth-first search, graph, tree"
"Nov. 12, 2022",2464,Minimum Subarrays in a Valid Split,2003.0,https://leetcode.com/problems/minimum-subarrays-in-a-valid-split/,,"array, dynamic programming, math, number theory"
"Oct. 23, 2022",2449,Minimum Number of Operatio…ns to Make Arrays Similar,2084.0,https://leetcode.com/problems/minimum-number-of-operations-to-make-arrays-similar/,Weekly Contest 316,"array, greedy, sorting"
"Oct. 23, 2022",2448,Minimum Cost to Make Array Equal,2027.0,https://leetcode.com/problems/minimum-cost-to-make-array-equal/,Weekly Contest 316,"array, binary search, greedy, prefix sum, sorting"
"Oct. 1, 2022",2426,Number of Pairs Satisfying Inequality,2019.0,https://leetcode.com/problems/number-of-pairs-satisfying-inequality/,Biweekly Contest 88,"array, binary indexed tree, binary search, divide and conquer, merge sort, ordered set, segment tree"
"Sept. 25, 2022",2417,Closest Fair Integer,2057.0,https://leetcode.com/problems/closest-fair-integer/,,"enumeration, math"
"Sept. 17, 2022",2412,Minimum Money Required Before Transactions,2096.0,https://leetcode.com/problems/minimum-money-required-before-transactions/,Biweekly Contest 87,"array, greedy, sorting"
"Aug. 20, 2022",2378,Choose Edges to Maximize Score in a Tree,2003.0,https://leetcode.com/problems/choose-edges-to-maximize-score-in-a-tree/,,"depth-first search, dynamic programming, tree"
"Aug. 6, 2022",2366,Minimum Replacements to Sort the Array,2067.0,https://leetcode.com/problems/minimum-replacements-to-sort-the-array/,Biweekly Contest 84,"array, greedy, math"
"Aug. 6, 2022",2361,Minimum Costs Using the Train Line,2017.0,https://leetcode.com/problems/minimum-costs-using-the-train-line/,,"array, dynamic programming"
"July 31, 2022",2355,Maximum Number of Books You Can Take,2067.0,https://leetcode.com/problems/maximum-number-of-books-you-can-take/,,"array, dynamic programming, monotonic stack, stack"
"July 9, 2022",2333,Minimum Sum of Squared Difference,2012.0,https://leetcode.com/problems/minimum-sum-of-squared-difference/,Biweekly Contest 82,"array, heap (priority queue), math, sorting"
"July 3, 2022",2328,Number of Increasing Paths in a Grid,2011.0,https://leetcode.com/problems/number-of-increasing-paths-in-a-grid/,Weekly Contest 300,"array, breadth-first search, depth-first search, dynamic programming, graph, matrix, memoization, topological sort"
"May 14, 2022",2271,Maximum White Tiles Covered by a Carpet,2030.0,https://leetcode.com/problems/maximum-white-tiles-covered-by-a-carpet/,Biweekly Contest 78,"array, binary search, greedy, prefix sum, sorting"
"May 8, 2022",2267,Check if There Is a Valid Parentheses String Path,2095.0,https://leetcode.com/problems/check-if-there-is-a-valid-parentheses-string-path/,Weekly Contest 292,"array, dynamic programming, matrix"
"May 1, 2022",2262,Total Appeal of A String,2048.0,https://leetcode.com/problems/total-appeal-of-a-string/,Weekly Contest 291,"dynamic programming, hash table, string"
"April 24, 2022",2251,Number of Flowers in Full Bloom,2029.0,https://leetcode.com/problems/number-of-flowers-in-full-bloom/,Weekly Contest 290,"array, binary search, hash table, ordered set, prefix sum, sorting"
"April 17, 2022",2245,Maximum Trailing Zeros in a Cornered Path,2055.0,https://leetcode.com/problems/maximum-trailing-zeros-in-a-cornered-path/,Weekly Contest 289,"array, matrix, prefix sum"
"March 6, 2022",2197,Replace Non-Coprime Numbers in Array,2081.0,https://leetcode.com/problems/replace-non-coprime-numbers-in-array/,Weekly Contest 283,"array, math, number theory, stack"
"Jan. 30, 2022",2156,Find Substring With Given Hash Value,2077.0,https://leetcode.com/problems/find-substring-with-given-hash-value/,Weekly Contest 278,"hash function, rolling hash, sliding window, string"
"Jan. 30, 2022",2152,Minimum Number of Lines to Cover Points,2085.0,https://leetcode.com/problems/minimum-number-of-lines-to-cover-points/,,"array, backtracking, bit manipulation, bitmask, dynamic programming, geometry, hash table, math"
"Jan. 23, 2022",2151,Maximum Good People Based on Statements,2007.0,https://leetcode.com/problems/maximum-good-people-based-on-statements/,Weekly Contest 277,"array, backtracking, bit manipulation, enumeration"
"Jan. 9, 2022",2136,Earliest Possible Day of Full Bloom,2056.0,https://leetcode.com/problems/earliest-possible-day-of-full-bloom/,Weekly Contest 275,"array, greedy, sorting"
"Dec. 25, 2021",2116,Check if a Parentheses String Can Be Valid,2047.0,https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid/,Biweekly Contest 68,"greedy, stack, string"
"Dec. 12, 2021",2106,Maximum Fruits Harvested After at Most K Steps,2080.0,https://leetcode.com/problems/maximum-fruits-harvested-after-at-most-k-steps/,Weekly Contest 271,"array, binary search, prefix sum, sliding window"
"Nov. 28, 2021",2092,Find All People With Secret,2058.0,https://leetcode.com/problems/find-all-people-with-secret/,Weekly Contest 269,"breadth-first search, depth-first search, graph, sorting, union find"
"Oct. 30, 2021",2052,Minimum Cost to Separate Sentence Into Rows,2000.0,https://leetcode.com/problems/minimum-cost-to-separate-sentence-into-rows/,,"array, dynamic programming"
"Oct. 24, 2021",2050,Parallel Courses III,2082.0,https://leetcode.com/problems/parallel-courses-iii/,Weekly Contest 264,"array, dynamic programming, graph, topological sort"
"Oct. 10, 2021",2031,Count Subarrays With More Ones Than Zeros,2062.0,https://leetcode.com/problems/count-subarrays-with-more-ones-than-zeros/,,"array, binary indexed tree, binary search, divide and conquer, merge sort, ordered set, segment tree"
"Sept. 18, 2021",2009,Minimum Number of Operations …to Make Array Continuous,2087.0,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-continuous/,Biweekly Contest 61,"array, binary search, hash table, sliding window"
"Sept. 12, 2021",1999,Smallest Greater Multiple Made of Two Digits,2020.0,https://leetcode.com/problems/smallest-greater-multiple-made-of-two-digits/,,"enumeration, math"
"Sept. 4, 2021",1989,Maximum Number of People That Can Be Caught in Tag,2029.0,https://leetcode.com/problems/maximum-number-of-people-that-can-be-caught-in-tag/,,"array, greedy"
"Aug. 21, 2021",1972,First and Last Call On the Same Day,2088.0,https://leetcode.com/problems/first-and-last-call-on-the-same-day/,,database
"Aug. 1, 2021",1950,Maximum of Minimum Values in All Subarrays,2076.0,https://leetcode.com/problems/maximum-of-minimum-values-in-all-subarrays/,,"array, monotonic stack, stack"
"June 20, 2021",1904,The Number of Full Rounds You Have Played,2073.0,https://leetcode.com/problems/the-number-of-full-rounds-you-have-played/,Weekly Contest 246,"math, string"
"June 20, 2021",1902,Depth of BST Given Insertion Order,2091.0,https://leetcode.com/problems/depth-of-bst-given-insertion-order/,,"array, binary search tree, binary tree, ordered set, tree"
"June 6, 2021",1888,Minimum Number of Flips to Make the …Binary String Alternating,2009.0,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating/,Weekly Contest 244,"dynamic programming, greedy, sliding window, string"
"May 30, 2021",1882,Process Tasks Using Servers,2001.0,https://leetcode.com/problems/process-tasks-using-servers/,Weekly Contest 243,"array, heap (priority queue)"
"May 9, 2021",1856,Maximum Subarray Min-Product,2065.0,https://leetcode.com/problems/maximum-subarray-min-product/,Weekly Contest 240,"array, monotonic stack, prefix sum, stack"
"May 1, 2021",1847,Closest Room,2096.0,https://leetcode.com/problems/closest-room/,Biweekly Contest 51,"array, binary search, sorting"
"April 11, 2021",1825,Finding MK Average,2027.0,https://leetcode.com/problems/finding-mk-average/,Weekly Contest 236,"data stream, design, heap (priority queue), ordered set, queue"
"March 28, 2021",1808,Maximize Number of Nice Divisors,2084.0,https://leetcode.com/problems/maximize-number-of-nice-divisors/,Weekly Contest 234,"math, recursion"
"Feb. 21, 2021",1770,Maximum Score from Performing …Multiplication Operations,2090.0,https://leetcode.com/problems/maximum-score-from-performing-multiplication-operations/,Weekly Contest 229,"array, dynamic programming"
"Feb. 21, 2021",1767,Find the Subtasks That Did Not Execute,2028.0,https://leetcode.com/problems/find-the-subtasks-that-did-not-execute/,,database
"Feb. 14, 2021",1761,Minimum Degree of a Connected Trio in a Graph,2004.0,https://leetcode.com/problems/minimum-degree-of-a-connected-trio-in-a-graph/,Weekly Contest 228,graph
"Feb. 6, 2021",1751,Maximum Number of Events That Can Be Attended II,2057.0,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended-ii/,Biweekly Contest 45,"array, binary search, dynamic programming, sorting"
"Jan. 23, 2021",1734,Decode XORed Permutation,2055.0,https://leetcode.com/problems/decode-xored-permutation/,Biweekly Contest 44,"array, bit manipulation"
"Jan. 23, 2021",1733,Minimum Number of People to Teach,2010.0,https://leetcode.com/problems/minimum-number-of-people-to-teach/,Biweekly Contest 44,"array, greedy, hash table"
"Jan. 9, 2021",1718,Construct the Lexicographical…ly Largest Valid Sequence,2085.0,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence/,Biweekly Contest 43,"array, backtracking"
"Jan. 3, 2021",1712,Ways to Split Array Into Three Subarrays,2096.0,https://leetcode.com/problems/ways-to-split-array-into-three-subarrays/,Weekly Contest 222,"array, binary search, prefix sum, two pointers"
"Dec. 12, 2020",1686,Stone Game VI,2004.0,https://leetcode.com/problems/stone-game-vi/,Biweekly Contest 41,"array, game theory, greedy, heap (priority queue), math, sorting"
"Nov. 8, 2020",1648,Sell Diminishing-Valued Colored Balls,2050.0,https://leetcode.com/problems/sell-diminishing-valued-colored-balls/,Weekly Contest 214,"array, binary search, greedy, heap (priority queue), math, sorting"
"Nov. 1, 2020",1643,Kth Smallest Instructions,2088.0,https://leetcode.com/problems/kth-smallest-instructions/,Weekly Contest 213,"array, combinatorics, dynamic programming, math"
"Oct. 31, 2020",1639,Number of Ways to Form a Target …String Given a Dictionary,2077.0,https://leetcode.com/problems/number-of-ways-to-form-a-target-string-given-a-dictionary/,Biweekly Contest 38,"array, dynamic programming, string"
"Oct. 31, 2020",1635,Hopper Company Queries I,2087.0,https://leetcode.com/problems/hopper-company-queries-i/,,database
"Oct. 18, 2020",1626,Best Team With No Conflicts,2039.0,https://leetcode.com/problems/best-team-with-no-conflicts/,Weekly Contest 211,"array, dynamic programming, sorting"
"Sept. 27, 2020",1597,Build Binary Expression Tree From Infix Expression,2017.0,https://leetcode.com/problems/build-binary-expression-tree-from-infix-expression/,,"binary tree, stack, string, tree"
"Sept. 19, 2020",1590,Make Sum Divisible by P,2017.0,https://leetcode.com/problems/make-sum-divisible-by-p/,Biweekly Contest 35,"array, hash table, prefix sum"
"Sept. 5, 2020",1575,Count All Possible Routes,2066.0,https://leetcode.com/problems/count-all-possible-routes/,Biweekly Contest 34,"array, dynamic programming, memoization"
"Aug. 16, 2020",1553,Minimum Number of Days to Eat N Oranges,2070.0,https://leetcode.com/problems/minimum-number-of-days-to-eat-n-oranges/,Weekly Contest 202,"dynamic programming, memoization"
"June 27, 2020",1494,Parallel Courses II,2056.0,https://leetcode.com/problems/parallel-courses-ii/,Biweekly Contest 29,"bit manipulation, bitmask, dynamic programming, graph"
"June 7, 2020",1473,Paint House III,2092.0,https://leetcode.com/problems/paint-house-iii/,Weekly Contest 192,"array, dynamic programming"
"April 26, 2020",1425,Constrained Subsequence Sum,2048.0,https://leetcode.com/problems/constrained-subsequence-sum/,Weekly Contest 186,"array, dynamic programming, heap (priority queue), monotonic queue, queue, sliding window"
"April 5, 2020",1406,Stone Game III,2047.0,https://leetcode.com/problems/stone-game-iii/,Weekly Contest 183,"array, dynamic programming, game theory, math"
"March 7, 2020",1371,Find the Longest Substring Contain…ing Vowels in Even Counts,2030.0,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts/,Biweekly Contest 21,"bit manipulation, hash table, prefix sum, string"
"Feb. 16, 2020",1354,Construct Target Array With Multiple Sums,2022.0,https://leetcode.com/problems/construct-target-array-with-multiple-sums/,Weekly Contest 176,"array, heap (priority queue)"
"Feb. 16, 2020",1353,Maximum Number of Events That Can Be Attended,2015.0,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended/,Weekly Contest 176,"array, greedy, heap (priority queue), sorting"
"Jan. 26, 2020",1335,Minimum Difficulty of a Job Schedule,2036.0,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule/,Weekly Contest 173,"array, dynamic programming"
"Jan. 12, 2020",1320,Minimum Distance to Type a Word Using Two Fingers,2052.0,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers/,Weekly Contest 171,"dynamic programming, string"
"Oct. 20, 2019",1235,Maximum Profit in Job Scheduling,2045.0,https://leetcode.com/problems/maximum-profit-in-job-scheduling/,Weekly Contest 159,"array, binary search, dynamic programming, sorting"
"Oct. 19, 2019",1231,Divide Chocolate,2043.0,https://leetcode.com/problems/divide-chocolate/,Biweekly Contest 11,"array, binary search"
"Oct. 13, 2019",1224,Maximum Equal Frequency,2078.0,https://leetcode.com/problems/maximum-equal-frequency/,Weekly Contest 158,"array, hash table"
"Oct. 13, 2019",1223,Dice Roll Simulation,2030.0,https://leetcode.com/problems/dice-roll-simulation/,Weekly Contest 158,"array, dynamic programming"
"Sept. 29, 2019",1210,Minimum Moves to Reach Target with Rotations,2046.0,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations/,Weekly Contest 156,"array, breadth-first search, matrix"
"Sept. 29, 2019",1206,Design Skiplist,2092.0,https://leetcode.com/problems/design-skiplist/,,"design, linked list"
"Sept. 22, 2019",1201,Ugly Number III,2056.0,https://leetcode.com/problems/ugly-number-iii/,Weekly Contest 155,"binary search, combinatorics, math, number theory"
"Aug. 24, 2019",1168,Optimize Water Distribution in a Village,2084.0,https://leetcode.com/problems/optimize-water-distribution-in-a-village/,Biweekly Contest 7,"graph, heap (priority queue), minimum spanning tree, union find"
"July 28, 2019",1140,Stone Game II,2061.0,https://leetcode.com/problems/stone-game-ii/,Weekly Contest 147,"array, dynamic programming, game theory, math, prefix sum"
"July 21, 2019",1131,Maximum of Absolute Value Expression,2079.0,https://leetcode.com/problems/maximum-of-absolute-value-expression/,Weekly Contest 146,"array, math"
"July 21, 2019",1127,User Purchase Platform,2001.0,https://leetcode.com/problems/user-purchase-platform/,,database
"June 30, 2019",1105,Filling Bookcase Shelves,2011.0,https://leetcode.com/problems/filling-bookcase-shelves/,Weekly Contest 143,"array, dynamic programming"
"June 15, 2019",1088,Confusing Number II,2070.0,https://leetcode.com/problems/confusing-number-ii/,Biweekly Contest 2,"backtracking, math"
"June 9, 2019",1081,Smallest Subsequence of Distinct Characters,2092.0,https://leetcode.com/problems/smallest-subsequence-of-distinct-characters/,Weekly Contest 140,"greedy, monotonic stack, stack, string"
