Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Sept. 2, 2023",2841,Maximum Sum of Almost Unique Subarray,1445,https://leetcode.com/problems/maximum-sum-of-almost-unique-subarray/,Biweekly Contest 112,"array, hash table, sliding window"
"Aug. 6, 2023",2811,Check if it is Possible to Split Array,1476,https://leetcode.com/problems/check-if-it-is-possible-to-split-array/,Weekly Contest 357,"array, dynamic programming, greedy"
"July 9, 2023",2770,Maximum Number of Jumps to Reach the Last Index,1476,https://leetcode.com/problems/maximum-number-of-jumps-to-reach-the-last-index/,Weekly Contest 353,"array, dynamic programming"
"June 10, 2023",2730,Find the Longest Semi-Repetitive Substring,1431,https://leetcode.com/problems/find-the-longest-semi-repetitive-substring/,Biweekly Contest 106,"sliding window, string"
"May 27, 2023",2708,Maximum Strength of a Group,1432,https://leetcode.com/problems/maximum-strength-of-a-group/,Biweekly Contest 105,"array, backtracking, bit manipulation, dynamic programming, enumeration, greedy, sorting"
"May 7, 2023",2671,Frequency Tracker,1416,https://leetcode.com/problems/frequency-tracker/,Weekly Contest 344,"design, hash table"
"April 29, 2023",2658,Maximum Number of Fish in a Grid,1413,https://leetcode.com/problems/maximum-number-of-fish-in-a-grid/,Biweekly Contest 103,"array, breadth-first search, depth-first search, matrix, union find"
"April 16, 2023",2645,Minimum Additions to Make Valid String,1409,https://leetcode.com/problems/minimum-additions-to-make-valid-string/,Weekly Contest 341,"dynamic programming, greedy, stack, string"
"March 26, 2023",2601,Prime Subtraction Operation,1467,https://leetcode.com/problems/prime-subtraction-operation/,Weekly Contest 338,"array, binary search, greedy, math, number theory"
"March 18, 2023",2592,Maximize Greatness of an Array,1410,https://leetcode.com/problems/maximize-greatness-of-an-array/,Biweekly Contest 100,"array, greedy, sorting, two pointers"
"Feb. 26, 2023",2575,Find the Divisibility Array of a String,1479,https://leetcode.com/problems/find-the-divisibility-array-of-a-string/,Weekly Contest 334,"array, math, string"
"Feb. 18, 2023",2567,Minimum Score by Changing Two Elements,1488,https://leetcode.com/problems/minimum-score-by-changing-two-elements/,Biweekly Contest 98,"array, greedy, sorting"
"Jan. 7, 2023",2527,Find Xor-Beauty of Array,1469,https://leetcode.com/problems/find-xor-beauty-of-array/,Biweekly Contest 95,"array, bit manipulation, math"
"Nov. 6, 2022",2461,Maximum Sum of Distinct Subarrays With Length K,1487,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k/,Weekly Contest 318,"array, hash table, sliding window"
"Oct. 30, 2022",2456,Most Popular Video Creator,1492,https://leetcode.com/problems/most-popular-video-creator/,Weekly Contest 317,"array, hash table, heap (priority queue), sorting, string"
"Oct. 15, 2022",2438,Range Product Queries of Powers,1477,https://leetcode.com/problems/range-product-queries-of-powers/,Biweekly Contest 89,"array, bit manipulation, prefix sum"
"Oct. 2, 2022",2429,Minimize XOR,1483,https://leetcode.com/problems/minimize-xor/,Weekly Contest 313,"bit manipulation, greedy"
"Oct. 1, 2022",2425,Bitwise XOR of All Pairings,1491,https://leetcode.com/problems/bitwise-xor-of-all-pairings/,Biweekly Contest 88,"array, bit manipulation, brainteaser"
"Oct. 1, 2022",2424,Longest Uploaded Prefix,1456,https://leetcode.com/problems/longest-uploaded-prefix/,Biweekly Contest 88,"binary indexed tree, binary search, design, heap (priority queue), ordered set, segment tree, union find"
"Sept. 25, 2022",2419,Longest Subarray With Maximum Bitwise AND,1429,https://leetcode.com/problems/longest-subarray-with-maximum-bitwise-and/,Weekly Contest 312,"array, bit manipulation, brainteaser"
"Sept. 17, 2022",2409,Count Days Spent Together,1426,https://leetcode.com/problems/count-days-spent-together/,Biweekly Contest 87,"math, string"
"July 31, 2022",2358,Maximum Number of Groups Entering a Competition,1422,https://leetcode.com/problems/maximum-number-of-groups-entering-a-competition/,Weekly Contest 304,"array, binary search, greedy, math"
"July 23, 2022",2349,Design a Number Container System,1439,https://leetcode.com/problems/design-a-number-container-system/,Biweekly Contest 83,"design, hash table, heap (priority queue), ordered set"
"July 9, 2022",2330,Valid Palindrome IV,1416,https://leetcode.com/problems/valid-palindrome-iv/,,"string, two pointers"
"June 19, 2022",2310,Sum of Numbers With Units Digit K,1485,https://leetcode.com/problems/sum-of-numbers-with-units-digit-k/,Weekly Contest 298,"dynamic programming, enumeration, greedy, math"
"May 28, 2022",2285,Maximum Total Importance of Roads,1428,https://leetcode.com/problems/maximum-total-importance-of-roads/,Biweekly Contest 79,"graph, greedy, heap (priority queue), sorting"
"March 27, 2022",2216,Minimum Deletions to Make Array Beautiful,1440,https://leetcode.com/problems/minimum-deletions-to-make-array-beautiful/,Weekly Contest 286,"array, greedy, stack"
"March 20, 2022",2211,Count Collisions on a Road,1467,https://leetcode.com/problems/count-collisions-on-a-road/,Weekly Contest 285,"simulation, stack, string"
"March 19, 2022",2208,Minimum Operations to Halve Array Sum,1489,https://leetcode.com/problems/minimum-operations-to-halve-array-sum/,Biweekly Contest 74,"array, greedy, heap (priority queue)"
"March 19, 2022",2207,Maximize Number of Subsequences in a String,1484,https://leetcode.com/problems/maximize-number-of-subsequences-in-a-string/,Biweekly Contest 74,"greedy, prefix sum, string"
"March 13, 2022",2201,Count Artifacts That Can Be Extracted,1457,https://leetcode.com/problems/count-artifacts-that-can-be-extracted/,Weekly Contest 284,"array, hash table, simulation"
"Feb. 19, 2022",2178,Maximum Split of Positive Even Integers,1469,https://leetcode.com/problems/maximum-split-of-positive-even-integers/,Biweekly Contest 72,"backtracking, greedy, math"
"Jan. 8, 2022",2131,Longest Palindrome by Conca…tenating Two Letter Words,1485,https://leetcode.com/problems/longest-palindrome-by-concatenating-two-letter-words/,Biweekly Contest 69,"array, counting, greedy, hash table, string"
"Dec. 12, 2021",2105,Watering Plants II,1428,https://leetcode.com/problems/watering-plants-ii/,Weekly Contest 271,"array, simulation, two pointers"
"Dec. 12, 2021",2104,Sum of Subarray Ranges,1419,https://leetcode.com/problems/sum-of-subarray-ranges/,Weekly Contest 271,"array, monotonic stack, stack"
"Oct. 17, 2021",2044,Count Number of Maximum Bitwise-OR Subsets,1499,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets/,Weekly Contest 263,"array, backtracking, bit manipulation, enumeration"
"Sept. 19, 2021",2012,Sum of Beauty in the Array,1421,https://leetcode.com/problems/sum-of-beauty-in-the-array/,Weekly Contest 259,array
"Sept. 18, 2021",2007,Find Original Array From Doubled Array,1460,https://leetcode.com/problems/find-original-array-from-doubled-array/,Biweekly Contest 61,"array, greedy, hash table, sorting"
"Sept. 4, 2021",1992,Find All Groups of Farmland,1429,https://leetcode.com/problems/find-all-groups-of-farmland/,Biweekly Contest 60,"array, breadth-first search, depth-first search, matrix"
"Aug. 15, 2021",1968,Array With Elements Not Equa…l to Average of Neighbors,1484,https://leetcode.com/problems/array-with-elements-not-equal-to-average-of-neighbors/,Weekly Contest 254,"array, greedy, sorting"
"July 11, 2021",1930,Unique Length-3 Palindromic Subsequences,1486,https://leetcode.com/problems/unique-length-3-palindromic-subsequences/,Weekly Contest 249,"bit manipulation, hash table, prefix sum, string"
"July 4, 2021",1921,Eliminate Maximum Number of Monsters,1468,https://leetcode.com/problems/eliminate-maximum-number-of-monsters/,Weekly Contest 248,"array, greedy, sorting"
"June 12, 2021",1891,Cutting Ribbons,1423,https://leetcode.com/problems/cutting-ribbons/,,"array, binary search"
"May 23, 2021",1867,Orders With Maximum Quantity Above Average,1438,https://leetcode.com/problems/orders-with-maximum-quantity-above-average/,,database
"May 15, 2021",1861,Rotating the Box,1449,https://leetcode.com/problems/rotating-the-box/,Biweekly Contest 52,"array, matrix, two pointers"
"March 28, 2021",1804,Implement Trie II (Prefix Tree),1469,https://leetcode.com/problems/implement-trie-ii-prefix-tree/,,"design, hash table, string, trie"
"Feb. 14, 2021",1756,Design Most Recently Used Queue,1430,https://leetcode.com/problems/design-most-recently-used-queue/,,"array, binary indexed tree, design, hash table, ordered set, stack"
"Feb. 6, 2021",1750,Minimum Length of String Af…ter Deleting Similar Ends,1437,https://leetcode.com/problems/minimum-length-of-string-after-deleting-similar-ends/,Biweekly Contest 45,"string, two pointers"
"Feb. 6, 2021",1749,Maximum Absolute Sum of Any Subarray,1490,https://leetcode.com/problems/maximum-absolute-sum-of-any-subarray/,Biweekly Contest 45,"array, dynamic programming"
"Jan. 23, 2021",1730,Shortest Path to Get Food,1409,https://leetcode.com/problems/shortest-path-to-get-food/,,"array, breadth-first search, matrix"
"Jan. 17, 2021",1726,Tuple with Same Product,1454,https://leetcode.com/problems/tuple-with-same-product/,Weekly Contest 224,"array, counting, hash table"
"Jan. 9, 2021",1715,Count Apples and Oranges,1431,https://leetcode.com/problems/count-apples-and-oranges/,,database
"Dec. 20, 2020",1695,Maximum Erasure Value,1412,https://leetcode.com/problems/maximum-erasure-value/,Weekly Contest 220,"array, hash table, sliding window"
"Nov. 28, 2020",1670,Design Front Middle Back Queue,1498,https://leetcode.com/problems/design-front-middle-back-queue/,Biweekly Contest 40,"array, data stream, design, linked list, queue"
"Oct. 11, 2020",1615,Maximal Network Rank,1406,https://leetcode.com/problems/maximal-network-rank/,Weekly Contest 210,graph
"Sept. 27, 2020",1599,Maximum Profit of Operating a Centennial Wheel,1443,https://leetcode.com/problems/maximum-profit-of-operating-a-centennial-wheel/,Weekly Contest 208,"array, simulation"
"Sept. 6, 2020",1578,Minimum Time to Make Rope Colorful,1455,https://leetcode.com/problems/minimum-time-to-make-rope-colorful/,Weekly Contest 205,"array, dynamic programming, greedy, string"
"Sept. 6, 2020",1577,Number of Ways Where Square of Number Is Equal …to Product of Two Numbers,1488,https://leetcode.com/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers/,Weekly Contest 205,"array, hash table, math, two pointers"
"Aug. 22, 2020",1557,Minimum Number of Vertices to Reach All Nodes,1427,https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes/,Biweekly Contest 33,graph
"Aug. 22, 2020",1555,Bank Account Summary,1478,https://leetcode.com/problems/bank-account-summary/,,database
"July 25, 2020",1525,Number of Good Ways to Split a String,1419,https://leetcode.com/problems/number-of-good-ways-to-split-a-string/,Biweekly Contest 31,"bit manipulation, dynamic programming, hash table, string"
"July 5, 2020",1501,Countries You Can Safely Invest In,1406,https://leetcode.com/problems/countries-you-can-safely-invest-in/,,database
"June 21, 2020",1485,Clone Binary Tree With Random Pointer,1419,https://leetcode.com/problems/clone-binary-tree-with-random-pointer/,,"binary tree, breadth-first search, depth-first search, hash table, tree"
"May 30, 2020",1461,Check If a String Contains A…ll Binary Codes of Size K,1444,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k/,Biweekly Contest 27,"bit manipulation, hash function, hash table, rolling hash, string"
"May 24, 2020",1454,Active Users,1429,https://leetcode.com/problems/active-users/,,database
"May 10, 2020",1442,Count Triplets That Can For…m Two Arrays of Equal XOR,1470,https://leetcode.com/problems/count-triplets-that-can-form-two-arrays-of-equal-xor/,Weekly Contest 188,"array, bit manipulation, hash table, math, prefix sum"
"May 2, 2020",1428,Leftmost Column with at Least a One,1456,https://leetcode.com/problems/leftmost-column-with-at-least-a-one/,,"array, binary search, interactive, matrix"
"April 19, 2020",1418,Display Table of Food Orders in a Restaurant,1403,https://leetcode.com/problems/display-table-of-food-orders-in-a-restaurant/,Weekly Contest 185,"array, hash table, ordered set, sorting, string"
"April 4, 2020",1400,Construct K Palindrome Strings,1412,https://leetcode.com/problems/construct-k-palindrome-strings/,Biweekly Contest 23,"counting, greedy, hash table, string"
"March 29, 2020",1396,Design Underground System,1412,https://leetcode.com/problems/design-underground-system/,Weekly Contest 182,"design, hash table, string"
"March 22, 2020",1390,Four Divisors,1403,https://leetcode.com/problems/four-divisors/,Weekly Contest 181,"array, math"
"March 21, 2020",1387,Sort Integers by The Power Value,1434,https://leetcode.com/problems/sort-integers-by-the-power-value/,Biweekly Contest 22,"dynamic programming, memoization, sorting"
"March 15, 2020",1382,Balance a Binary Search Tree,1497,https://leetcode.com/problems/balance-a-binary-search-tree/,Weekly Contest 180,"binary search tree, binary tree, depth-first search, divide and conquer, greedy, tree"
"Feb. 23, 2020",1362,Closest Divisors,1441,https://leetcode.com/problems/closest-divisors/,Weekly Contest 177,math
"Feb. 16, 2020",1352,Product of the Last K Numbers,1428,https://leetcode.com/problems/product-of-the-last-k-numbers/,Weekly Contest 176,"array, data stream, design, math, queue"
"Jan. 25, 2020",1329,Sort the Matrix Diagonally,1429,https://leetcode.com/problems/sort-the-matrix-diagonally/,Biweekly Contest 18,"array, matrix, sorting"
"Dec. 22, 2019",1296,Divide Array in Sets of K Consecutive Numbers,1437,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers/,Weekly Contest 168,"array, greedy, hash table, sorting"
"Nov. 3, 2019",1248,Count Number of Nice Subarrays,1459,https://leetcode.com/problems/count-number-of-nice-subarrays/,Weekly Contest 161,"array, hash table, math, sliding window"
"Nov. 3, 2019",1247,Minimum Swaps to Make Strings Equal,1412,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal/,Weekly Contest 161,"greedy, math, string"
"Nov. 2, 2019",1244,Design A Leaderboard,1426,https://leetcode.com/problems/design-a-leaderboard/,Biweekly Contest 12,"design, hash table, sorting"
"Nov. 2, 2019",1242,Web Crawler Multithreaded,1453,https://leetcode.com/problems/web-crawler-multithreaded/,,"breadth-first search, concurrency, depth-first search"
"Oct. 20, 2019",1233,Remove Sub-Folders from the Filesystem,1479,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem/,Weekly Contest 159,"array, depth-first search, string, trie"
"Oct. 19, 2019",1229,Meeting Scheduler,1458,https://leetcode.com/problems/meeting-scheduler/,Biweekly Contest 11,"array, sorting, two pointers"
"Oct. 19, 2019",1226,The Dining Philosophers,1436,https://leetcode.com/problems/the-dining-philosophers/,,concurrency
"Oct. 6, 2019",1218,Longest Arithmetic Subsequence of Given Difference,1498,https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference/,Weekly Contest 157,"array, dynamic programming, hash table"
"Sept. 29, 2019",1209,Remove All Adjacent Duplicates in String II,1485,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/,Weekly Contest 156,"stack, string"
"Sept. 29, 2019",1208,Get Equal Substrings Within Budget,1429,https://leetcode.com/problems/get-equal-substrings-within-budget/,Weekly Contest 156,"binary search, prefix sum, sliding window, string"
"Sept. 29, 2019",1205,Monthly Transactions II,1495,https://leetcode.com/problems/monthly-transactions-ii/,,database
"Sept. 15, 2019",1190,Reverse Substrings Between …Each Pair of Parentheses,1419,https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses/,Weekly Contest 154,"stack, string"
"Sept. 7, 2019",1181,Before and After Puzzle,1463,https://leetcode.com/problems/before-and-after-puzzle/,Biweekly Contest 8,"array, hash table, sorting, string"
"Aug. 24, 2019",1167,Minimum Cost to Connect Sticks,1403,https://leetcode.com/problems/minimum-cost-to-connect-sticks/,Biweekly Contest 7,"array, greedy, heap (priority queue)"
"Aug. 10, 2019",1151,Minimum Swaps to Group All 1's Together,1408,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together/,Biweekly Contest 6,"array, sliding window"
"July 27, 2019",1132,Reported Posts II,1499,https://leetcode.com/problems/reported-posts-ii/,,database
"July 7, 2019",1110,Delete Nodes And Return Forest,1482,https://leetcode.com/problems/delete-nodes-and-return-forest/,Weekly Contest 144,"array, binary tree, depth-first search, hash table, tree"
"July 7, 2019",1107,New Users Daily Count,1427,https://leetcode.com/problems/new-users-daily-count/,,database
"June 30, 2019",1104,Path In Zigzag Labelled Binary Tree,1458,https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree/,Weekly Contest 143,"binary tree, math, tree"
"June 29, 2019",1101,The Earliest Moment When Everyone Become Friends,1486,https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends/,Biweekly Contest 3,"array, sorting, union find"
"June 29, 2019",1098,Unpopular Books,1449,https://leetcode.com/problems/unpopular-books/,,database
"June 16, 2019",1090,Largest Values From Labels,1414,https://leetcode.com/problems/largest-values-from-labels/,Weekly Contest 141,"array, counting, greedy, hash table, sorting"
"June 1, 2019",1062,Longest Repeating Substring,1420,https://leetcode.com/problems/longest-repeating-substring/,,"binary search, dynamic programming, hash function, rolling hash, string, suffix array"
"June 1, 2019",1060,Missing Element in Sorted Array,1420,https://leetcode.com/problems/missing-element-in-sorted-array/,,"array, binary search"
"April 28, 2019",1034,Coloring A Border,1458,https://leetcode.com/problems/coloring-a-border/,Weekly Contest 134,"array, breadth-first search, depth-first search, matrix"
"April 21, 2019",1029,Two City Scheduling,1497,https://leetcode.com/problems/two-city-scheduling/,Weekly Contest 133,"array, greedy, sorting"
"April 7, 2019",1023,Camelcase Matching,1456,https://leetcode.com/problems/camelcase-matching/,Weekly Contest 131,"array, string, string matching, trie, two pointers"
"March 31, 2019",1019,Next Greater Node In Linked List,1489,https://leetcode.com/problems/next-greater-node-in-linked-list/,Weekly Contest 130,"array, linked list, monotonic stack, stack"
"March 10, 2019",1007,Minimum Domino Rotations For Equal Row,1480,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row/,Weekly Contest 127,"array, greedy"
"Feb. 24, 2019",998,Maximum Binary Tree II,1431,https://leetcode.com/problems/maximum-binary-tree-ii/,Weekly Contest 125,"binary tree, tree"
"Feb. 3, 2019",986,Interval List Intersections,1485,https://leetcode.com/problems/interval-list-intersections/,Weekly Contest 122,"array, two pointers"
"Jan. 27, 2019",981,Time Based Key-Value Store,1439,https://leetcode.com/problems/time-based-key-value-store/,Weekly Contest 121,"binary search, design, hash table, string"
"Jan. 6, 2019",969,Pancake Sorting,1499,https://leetcode.com/problems/pancake-sorting/,Weekly Contest 118,"array, greedy, sorting, two pointers"
"Dec. 9, 2018",954,Array of Doubled Pairs,1452,https://leetcode.com/problems/array-of-doubled-pairs/,Weekly Contest 114,"array, greedy, hash table, sorting"
"Sept. 16, 2018",904,Fruit Into Baskets,1441,https://leetcode.com/problems/fruit-into-baskets/,Weekly Contest 102,"array, hash table, sliding window"
"Aug. 26, 2018",893,Groups of Special-Equivalent Strings,1411,https://leetcode.com/problems/groups-of-special-equivalent-strings/,Weekly Contest 99,"array, hash table, sorting, string"
"July 8, 2018",865,Smallest Subtree with all the Deepest Nodes,1460,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes/,Weekly Contest 92,"binary tree, breadth-first search, depth-first search, hash table, tree"
"June 24, 2018",856,Score of Parentheses,1458,https://leetcode.com/problems/score-of-parentheses/,Weekly Contest 90,"stack, string"
"April 8, 2018",812,Largest Triangle Area,1409,https://leetcode.com/problems/largest-triangle-area/,Weekly Contest 79,"array, geometry, math"
"Jan. 28, 2018",775,Global and Local Inversions,1474,https://leetcode.com/problems/global-and-local-inversions/,Weekly Contest 69,"array, math"
"Dec. 3, 2017",738,Monotone Increasing Digits,1454,https://leetcode.com/problems/monotone-increasing-digits/,Weekly Contest 61,"greedy, math"
"Nov. 26, 2017",735,Asteroid Collision,1472,https://leetcode.com/problems/asteroid-collision/,Weekly Contest 60,"array, simulation, stack"
"Oct. 8, 2017",692,Top K Frequent Words,1466,https://leetcode.com/problems/top-k-frequent-words/,,"array, bucket sort, counting, hash table, heap (priority queue), sorting, string, trie"
"Oct. 8, 2017",690,Employee Importance,1408,https://leetcode.com/problems/employee-importance/,,"array, breadth-first search, depth-first search, hash table, tree"
"Oct. 1, 2017",687,Longest Univalue Path,1499,https://leetcode.com/problems/longest-univalue-path/,Weekly Contest 52,"binary tree, depth-first search, tree"
"Sept. 24, 2017",681,Next Closest Time,1489,https://leetcode.com/problems/next-closest-time/,Weekly Contest 51,"backtracking, enumeration, hash table, string"
"Aug. 27, 2017",666,Path Sum IV,1443,https://leetcode.com/problems/path-sum-iv/,Weekly Contest 47,"array, binary tree, depth-first search, hash table, tree"
"July 23, 2017",646,Maximum Length of Pair Chain,1410,https://leetcode.com/problems/maximum-length-of-pair-chain/,Weekly Contest 42,"array, dynamic programming, greedy, sorting"
"June 4, 2017",609,Find Duplicate File in System,1425,https://leetcode.com/problems/find-duplicate-file-in-system/,Weekly Contest 35,"array, hash table, string"
"May 7, 2017",573,Squirrel Simulation,1474,https://leetcode.com/problems/squirrel-simulation/,Weekly Contest 31,"array, math"
"April 23, 2017",562,Longest Line of Consecutive One in Matrix,1441,https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix/,Weekly Contest 29,"array, dynamic programming, matrix"
"April 9, 2017",554,Brick Wall,1413,https://leetcode.com/problems/brick-wall/,Weekly Contest 27,"array, hash table"
"April 2, 2017",547,Number of Provinces,1483,https://leetcode.com/problems/number-of-provinces/,Weekly Contest 26,"breadth-first search, depth-first search, graph, union find"
"March 12, 2017",540,Single Element in a Sorted Array,1407,https://leetcode.com/problems/single-element-in-a-sorted-array/,,"array, binary search"
"Feb. 19, 2017",518,Coin Change II,1403,https://leetcode.com/problems/coin-change-ii/,,"array, dynamic programming"
"Feb. 19, 2017",516,Longest Palindromic Subsequence,1454,https://leetcode.com/problems/longest-palindromic-subsequence/,,"dynamic programming, string"
"Feb. 12, 2017",510,Inorder Successor in BST II,1494,https://leetcode.com/problems/inorder-successor-in-bst-ii/,,"binary search tree, binary tree, tree"
"Feb. 5, 2017",505,The Maze II,1441,https://leetcode.com/problems/the-maze-ii/,,"array, breadth-first search, depth-first search, graph, heap (priority queue), matrix, shortest path"
"Jan. 29, 2017",501,Find Mode in Binary Search Tree,1484,https://leetcode.com/problems/find-mode-in-binary-search-tree/,Weekly Contest 17,"binary search tree, binary tree, depth-first search, tree"
"Jan. 21, 2017",490,The Maze,1406,https://leetcode.com/problems/the-maze/,,"array, breadth-first search, depth-first search, matrix"
"Jan. 22, 2017",486,Predict the Winner,1485,https://leetcode.com/problems/predict-the-winner/,Weekly Contest 16B,"array, dynamic programming, game theory, math, recursion"
"Jan. 8, 2017",481,Magical String,1444,https://leetcode.com/problems/magical-string/,Weekly Contest 14,"string, two pointers"
"Nov. 13, 2016",457,Circular Array Loop,1446,https://leetcode.com/problems/circular-array-loop/,,"array, hash table, two pointers"
"Nov. 6, 2016",450,Delete Node in a BST,1465,https://leetcode.com/problems/delete-node-in-a-bst/,,"binary search tree, binary tree, tree"
"Nov. 6, 2016",445,Add Two Numbers II,1452,https://leetcode.com/problems/add-two-numbers-ii/,,"linked list, math, stack"
"Oct. 23, 2016",439,Ternary Expression Parser,1442,https://leetcode.com/problems/ternary-expression-parser/,Smarking Algor…ithm Contest,"recursion, stack, string"
"Oct. 30, 2016",435,Non-overlapping Intervals,1427,https://leetcode.com/problems/non-overlapping-intervals/,Smarking Algorit…hm Contest 2,"array, dynamic programming, greedy, sorting"
"Dec. 4, 2016",427,Construct Quad Tree,1450,https://leetcode.com/problems/construct-quad-tree/,,"array, divide and conquer, matrix, tree"
"Oct. 9, 2016",413,Arithmetic Slices,1456,https://leetcode.com/problems/arithmetic-slices/,,"array, dynamic programming, sliding window"
"Sept. 4, 2016",394,Decode String,1400,https://leetcode.com/problems/decode-string/,Weekly Contest 3,"recursion, stack, string"
"Aug. 20, 2016",382,Linked List Random Node,1470,https://leetcode.com/problems/linked-list-random-node/,,"linked list, math, randomized, reservoir sampling"
"Aug. 20, 2016",378,Kth Smallest Element in a Sorted Matrix,1418,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,,"array, binary search, heap (priority queue), matrix, sorting"
"Aug. 20, 2016",376,Wiggle Subsequence,1493,https://leetcode.com/problems/wiggle-subsequence/,,"array, dynamic programming, greedy"
"Aug. 20, 2016",369,Plus One Linked List,1421,https://leetcode.com/problems/plus-one-linked-list/,,"linked list, math"
"Aug. 20, 2016",366,Find Leaves of Binary Tree,1404,https://leetcode.com/problems/find-leaves-of-binary-tree/,,"binary tree, depth-first search, tree"
