Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Aug. 31, 2025",3668,Restore Finishing Order,354.0,https://leetcode.com/problems/restore-finishing-order/,Weekly Contest 465,
"Feb. 13, 2022",2169,Count Operations to Obtain Zero,377.0,https://leetcode.com/problems/count-operations-to-obtain-zero/,Weekly Contest 280,"math, simulation"
"Sept. 19, 2021",2011,Final Value of Variable Af…ter Performing Operations,399.0,https://leetcode.com/problems/final-value-of-variable-after-performing-operations/,Weekly Contest 259,"array, simulation, string"
"July 24, 2021",1941,Check if All Characters Have Eq…ual Number of Occurrences,346.0,https://leetcode.com/problems/check-if-all-characters-have-equal-number-of-occurrences/,Biweekly Contest 57,"counting, hash table, string"
"July 11, 2021",1929,Concatenation of Array,337.0,https://leetcode.com/problems/concatenation-of-array/,Weekly Contest 249,"array, simulation"
"June 27, 2021",1913,Maximum Product Difference Between Two Pairs,348.0,https://leetcode.com/problems/maximum-product-difference-between-two-pairs/,Weekly Contest 247,"array, sorting"
"March 21, 2021",1800,Maximum Ascending Subarray Sum,386.0,https://leetcode.com/problems/maximum-ascending-subarray-sum/,Weekly Contest 233,array
"Feb. 14, 2021",1757,Recyclable and Low Fat Products,395.0,https://leetcode.com/problems/recyclable-and-low-fat-products/,,database
"Jan. 23, 2021",1732,Find the Highest Altitude,360.0,https://leetcode.com/problems/find-the-highest-altitude/,Biweekly Contest 44,"array, prefix sum"
"Dec. 12, 2020",1683,Invalid Tweets,389.0,https://leetcode.com/problems/invalid-tweets/,,database
"Nov. 29, 2020",1672,Richest Customer Wealth,363.0,https://leetcode.com/problems/richest-customer-wealth/,Weekly Contest 217,"array, matrix"
"Sept. 5, 2020",1572,Matrix Diagonal Sum,399.0,https://leetcode.com/problems/matrix-diagonal-sum/,Biweekly Contest 34,"array, matrix"
"July 19, 2020",1518,Water Bottles,393.0,https://leetcode.com/problems/water-bottles/,Weekly Contest 198,"math, simulation"
"July 16, 2017",643,Maximum Average Subarray I,343.0,https://leetcode.com/problems/maximum-average-subarray-i/,Weekly Contest 41,"array, sliding window"
