Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Dec. 10, 2023",2961,Double Modular Exponentiation,1366.0,https://leetcode.com/problems/double-modular-exponentiation/,Weekly Contest 375,"array, math, simulation"
"Dec. 9, 2023",2957,Remove Adjacent Almost-Equal Characters,1317.0,https://leetcode.com/problems/remove-adjacent-almost-equal-characters/,Biweekly Contest 119,"dynamic programming, greedy, string"
"Nov. 5, 2023",2924,Find Champion II,1323.0,https://leetcode.com/problems/find-champion-ii/,Weekly Contest 370,graph
"Oct. 29, 2023",2918,Minimum Equal Sum of Two Arr…ays After Replacing Zeros,1388.0,https://leetcode.com/problems/minimum-equal-sum-of-two-arrays-after-replacing-zeros/,Weekly Contest 369,"array, greedy"
"Oct. 28, 2023",2914,Minimum Number of Changes to Mak…e Binary String Beautiful,1357.0,https://leetcode.com/problems/minimum-number-of-changes-to-make-binary-string-beautiful/,Biweekly Contest 116,string
"Oct. 22, 2023",2909,Minimum Sum of Mountain Triplets II,1379.0,https://leetcode.com/problems/minimum-sum-of-mountain-triplets-ii/,Weekly Contest 368,array
"Sept. 2, 2023",2840,Check if Strings Can be Made …Equal With Operations II,1357.0,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii/,Biweekly Contest 112,"hash table, sorting, string"
"Aug. 19, 2023",2825,Make String a Subsequence Using Cyclic Increments,1311.0,https://leetcode.com/problems/make-string-a-subsequence-using-cyclic-increments/,Biweekly Contest 111,"string, two pointers"
"July 30, 2023",2799,Count Complete Subarrays in an Array,1303.0,https://leetcode.com/problems/count-complete-subarrays-in-an-array/,Weekly Contest 356,"array, hash table, sliding window"
"July 30, 2023",2794,Create Object from Two Arrays,1308.0,https://leetcode.com/problems/create-object-from-two-arrays/,,javascript
"July 23, 2023",2789,Largest Element in an Array after Merge Operations,1392.0,https://leetcode.com/problems/largest-element-in-an-array-after-merge-operations/,Weekly Contest 355,"array, greedy"
"July 2, 2023",2761,Prime Pairs With Target Sum,1378.0,https://leetcode.com/problems/prime-pairs-with-target-sum/,Weekly Contest 352,"array, enumeration, math, number theory"
"June 24, 2023",2745,Construct the Longest New String,1386.0,https://leetcode.com/problems/construct-the-longest-new-string/,Biweekly Contest 107,"brainteaser, dynamic programming, greedy, math"
"June 11, 2023",2734,Lexicographically Smallest String …After Substring Operation,1325.0,https://leetcode.com/problems/lexicographically-smallest-string-after-substring-operation/,Weekly Contest 349,"greedy, string"
"June 10, 2023",2722,Join Two Arrays by ID,1351.0,https://leetcode.com/problems/join-two-arrays-by-id/,,javascript
"May 28, 2023",2711,Difference of Number of Dis…tinct Values on Diagonals,1349.0,https://leetcode.com/problems/difference-of-number-of-distinct-values-on-diagonals/,Weekly Contest 347,"array, hash table, matrix"
"May 14, 2023",2683,Neighboring Bitwise XOR,1395.0,https://leetcode.com/problems/neighboring-bitwise-xor/,Weekly Contest 345,"array, bit manipulation"
"April 30, 2023",2661,First Completely Painted Row or Column,1380.0,https://leetcode.com/problems/first-completely-painted-row-or-column/,Weekly Contest 343,"array, hash table, matrix"
"April 15, 2023",2623,Memoize,1313.0,https://leetcode.com/problems/memoize/,,javascript
"March 19, 2023",2596,Check Knight Tour Configuration,1353.0,https://leetcode.com/problems/check-knight-tour-configuration/,Weekly Contest 337,"array, breadth-first search, depth-first search, matrix, simulation"
"March 18, 2023",2591,Distribute Money to Maximum Children,1327.0,https://leetcode.com/problems/distribute-money-to-maximum-children/,Biweekly Contest 100,"greedy, math"
"Feb. 5, 2023",2559,Count Vowel Strings in Ranges,1305.0,https://leetcode.com/problems/count-vowel-strings-in-ranges/,Weekly Contest 331,"array, prefix sum, string"
"Jan. 7, 2023",2526,Find Consecutive Integers from a Data Stream,1301.0,https://leetcode.com/problems/find-consecutive-integers-from-a-data-stream/,Biweekly Contest 95,"counting, data stream, design, hash table, queue"
"Dec. 18, 2022",2507,Smallest Value After Replacing …With Sum of Prime Factors,1356.0,https://leetcode.com/problems/smallest-value-after-replacing-with-sum-of-prime-factors/,Weekly Contest 324,"math, number theory, simulation"
"Dec. 11, 2022",2501,Longest Square Streak in an Array,1334.0,https://leetcode.com/problems/longest-square-streak-in-an-array/,Weekly Contest 323,"array, binary search, dynamic programming, hash table, sorting"
"Nov. 27, 2022",2487,Remove Nodes From Linked List,1370.0,https://leetcode.com/problems/remove-nodes-from-linked-list/,Weekly Contest 321,"linked list, monotonic stack, recursion, stack"
"Nov. 26, 2022",2483,Minimum Penalty for a Shop,1393.0,https://leetcode.com/problems/minimum-penalty-for-a-shop/,Biweekly Contest 92,"prefix sum, string"
"Sept. 18, 2022",2415,Reverse Odd Levels of Binary Tree,1369.0,https://leetcode.com/problems/reverse-odd-levels-of-binary-tree/,Weekly Contest 311,"binary tree, breadth-first search, depth-first search, tree"
"Aug. 20, 2022",2380,Time Needed to Rearrange a Binary String,1312.0,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string/,Biweekly Contest 85,"dynamic programming, simulation, string"
"Aug. 7, 2022",2368,Reachable Nodes With Restrictions,1395.0,https://leetcode.com/problems/reachable-nodes-with-restrictions/,Weekly Contest 305,"array, breadth-first search, depth-first search, graph, hash table, tree, union find"
"June 11, 2022",2300,Successful Pairs of Spells and Potions,1387.0,https://leetcode.com/problems/successful-pairs-of-spells-and-potions/,Biweekly Contest 80,"array, binary search, sorting, two pointers"
"June 5, 2022",2295,Replace Elements in an Array,1337.0,https://leetcode.com/problems/replace-elements-in-an-array/,Weekly Contest 296,"array, hash table, simulation"
"March 27, 2022",2214,Minimum Health to Beat Game,1396.0,https://leetcode.com/problems/minimum-health-to-beat-game/,,"array, greedy"
"March 5, 2022",2191,Sort the Jumbled Numbers,1368.0,https://leetcode.com/problems/sort-the-jumbled-numbers/,Biweekly Contest 73,"array, sorting"
"Jan. 8, 2022",2128,Remove All Ones With Row and Column Flips,1395.0,https://leetcode.com/problems/remove-all-ones-with-row-and-column-flips/,,"array, bit manipulation, math, matrix"
"Sept. 12, 2021",2001,Number of Pairs of Interchangeable Rectangles,1326.0,https://leetcode.com/problems/number-of-pairs-of-interchangeable-rectangles/,Weekly Contest 258,"array, counting, hash table, math, number theory"
"July 25, 2021",1946,Largest Number After Mutating Substring,1318.0,https://leetcode.com/problems/largest-number-after-mutating-substring/,Weekly Contest 251,"array, greedy, string"
"June 26, 2021",1910,Remove All Occurrences of a Substring,1362.0,https://leetcode.com/problems/remove-all-occurrences-of-a-substring/,Biweekly Contest 55,string
"May 29, 2021",1874,Minimize Product Sum of Two Arrays,1387.0,https://leetcode.com/problems/minimize-product-sum-of-two-arrays/,,"array, greedy, sorting"
"May 23, 2021",1868,Product of Two Run-Length Encoded Arrays,1361.0,https://leetcode.com/problems/product-of-two-run-length-encoded-arrays/,,"array, two pointers"
"May 9, 2021",1855,Maximum Distance Between a Pair of Values,1396.0,https://leetcode.com/problems/maximum-distance-between-a-pair-of-values/,Weekly Contest 240,"array, binary search, two pointers"
"May 1, 2021",1846,Maximum Element After Decreasing and Rearranging,1302.0,https://leetcode.com/problems/maximum-element-after-decreasing-and-rearranging/,Biweekly Contest 51,"array, greedy, sorting"
"May 1, 2021",1845,Seat Reservation Manager,1319.0,https://leetcode.com/problems/seat-reservation-manager/,Biweekly Contest 51,"design, heap (priority queue)"
"April 18, 2021",1831,Maximum Transaction Each Day,1308.0,https://leetcode.com/problems/maximum-transaction-each-day/,,database
"April 17, 2021",1829,Maximum XOR for Each Query,1391.0,https://leetcode.com/problems/maximum-xor-for-each-query/,Biweekly Contest 50,"array, bit manipulation, prefix sum"
"March 28, 2021",1807,Evaluate the Bracket Pairs of a String,1320.0,https://leetcode.com/problems/evaluate-the-bracket-pairs-of-a-string/,Weekly Contest 234,"array, hash table, string"
"March 28, 2021",1806,Minimum Number of Operations to R…einitialize a Permutation,1342.0,https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation/,Weekly Contest 234,"array, math, simulation"
"March 20, 2021",1797,Design Authentication Manager,1398.0,https://leetcode.com/problems/design-authentication-manager/,Biweekly Contest 48,"design, doubly-linked list, hash table, linked list"
"March 7, 2021",1785,Minimum Elements to Add to Form a Given Sum,1323.0,https://leetcode.com/problems/minimum-elements-to-add-to-form-a-given-sum/,Weekly Contest 231,"array, greedy"
"March 6, 2021",1780,Check if Number is a Sum of Powers of Three,1331.0,https://leetcode.com/problems/check-if-number-is-a-sum-of-powers-of-three/,Biweekly Contest 47,math
"Feb. 20, 2021",1764,Form Array by Concatenating S…ubarrays of Another Array,1355.0,https://leetcode.com/problems/form-array-by-concatenating-subarrays-of-another-array/,Biweekly Contest 46,"array, greedy, string matching, two pointers"
"Feb. 14, 2021",1759,Count Number of Homogenous Substrings,1362.0,https://leetcode.com/problems/count-number-of-homogenous-substrings/,Weekly Contest 228,"math, string"
"Feb. 7, 2021",1753,Maximum Score From Removing Stones,1362.0,https://leetcode.com/problems/maximum-score-from-removing-stones/,Weekly Contest 227,"greedy, heap (priority queue), math"
"Feb. 6, 2021",1747,Leetflex Banned Accounts,1360.0,https://leetcode.com/problems/leetflex-banned-accounts/,,database
"Dec. 12, 2020",1685,Sum of Absolute Differences in a Sorted Array,1362.0,https://leetcode.com/problems/sum-of-absolute-differences-in-a-sorted-array/,Biweekly Contest 41,"array, math, prefix sum"
"Nov. 22, 2020",1663,Smallest String With A Given Numeric Value,1351.0,https://leetcode.com/problems/smallest-string-with-a-given-numeric-value/,Weekly Contest 216,"greedy, string"
"Nov. 22, 2020",1660,Correct a Binary Tree,1345.0,https://leetcode.com/problems/correct-a-binary-tree/,,"binary tree, breadth-first search, depth-first search, hash table, tree"
"Nov. 15, 2020",1657,Determine if Two Strings Are Close,1356.0,https://leetcode.com/problems/determine-if-two-strings-are-close/,Weekly Contest 215,"counting, hash table, sorting, string"
"Nov. 8, 2020",1647,Minimum Deletions to Make Cha…racter Frequencies Unique,1381.0,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique/,Weekly Contest 214,"greedy, hash table, sorting, string"
"Nov. 1, 2020",1641,Count Sorted Vowel Strings,1304.0,https://leetcode.com/problems/count-sorted-vowel-strings/,Weekly Contest 213,"combinatorics, dynamic programming, math"
"Nov. 1, 2020",1640,Check Array Formation Through Concatenation,1327.0,https://leetcode.com/problems/check-array-formation-through-concatenation/,Weekly Contest 213,"array, hash table"
"Oct. 11, 2020",1613,Find the Missing IDs,1324.0,https://leetcode.com/problems/find-the-missing-ids/,,database
"Oct. 3, 2020",1602,Find Nearest Right Node in Binary Tree,1316.0,https://leetcode.com/problems/find-nearest-right-node-in-binary-tree/,,"binary tree, breadth-first search, tree"
"Aug. 9, 2020",1545,Find Kth Bit in Nth Binary String,1322.0,https://leetcode.com/problems/find-kth-bit-in-nth-binary-string/,Weekly Contest 201,"recursion, simulation, string"
"July 11, 2020",1506,Find Root of N-Ary Tree,1391.0,https://leetcode.com/problems/find-root-of-n-ary-tree/,,"bit manipulation, depth-first search, hash table, tree"
"June 27, 2020",1493,Longest Subarray of 1's After Deleting One Element,1311.0,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element/,Biweekly Contest 29,"array, dynamic programming, sliding window"
"June 27, 2020",1490,Clone N-ary Tree,1321.0,https://leetcode.com/problems/clone-n-ary-tree/,,"breadth-first search, depth-first search, hash table, tree"
"June 7, 2020",1472,Design Browser History,1398.0,https://leetcode.com/problems/design-browser-history/,Weekly Contest 192,"array, data stream, design, doubly-linked list, linked list, stack"
"May 31, 2020",1465,Maximum Area of a Piece of Cake After Hor…izontal and Vertical Cuts,1378.0,https://leetcode.com/problems/maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts/,Weekly Contest 191,"array, greedy, sorting"
"May 24, 2020",1457,Pseudo-Palindromic Paths in a Binary Tree,1344.0,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree/,Weekly Contest 190,"binary tree, bit manipulation, breadth-first search, depth-first search, tree"
"May 2, 2020",1433,Check If a String Can Break Another String,1342.0,https://leetcode.com/problems/check-if-a-string-can-break-another-string/,Biweekly Contest 25,"greedy, sorting, string"
"May 2, 2020",1432,Max Difference You Can Get …From Changing an Integer,1319.0,https://leetcode.com/problems/max-difference-you-can-get-from-changing-an-integer/,Biweekly Contest 25,"greedy, math"
"May 2, 2020",1429,First Unique Number,1364.0,https://leetcode.com/problems/first-unique-number/,,"array, data stream, design, hash table, queue"
"April 18, 2020",1414,Find the Minimum Number of Fibonac…ci Numbers Whose Sum Is K,1361.0,https://leetcode.com/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k/,Biweekly Contest 24,"greedy, math"
"March 8, 2020",1375,Number of Times Binary String Is Prefix-Aligned,1363.0,https://leetcode.com/problems/number-of-times-binary-string-is-prefix-aligned/,Weekly Contest 179,array
"Feb. 23, 2020",1361,Validate Binary Tree Nodes,1334.0,https://leetcode.com/problems/validate-binary-tree-nodes/,Weekly Contest 177,"binary tree, breadth-first search, depth-first search, graph, tree, union find"
"Feb. 22, 2020",1357,Apply Discount Every n Orders,1314.0,https://leetcode.com/problems/apply-discount-every-n-orders/,Biweekly Contest 20,"array, design, hash table"
"Feb. 8, 2020",1341,Movie Rating,1337.0,https://leetcode.com/problems/movie-rating/,,database
"Jan. 19, 2020",1321,Restaurant Growth,1386.0,https://leetcode.com/problems/restaurant-growth/,,database
"Jan. 11, 2020",1314,Matrix Block Sum,1356.0,https://leetcode.com/problems/matrix-block-sum/,Biweekly Contest 17,"array, matrix, prefix sum"
"Jan. 5, 2020",1310,XOR Queries of a Subarray,1350.0,https://leetcode.com/problems/xor-queries-of-a-subarray/,Weekly Contest 170,"array, bit manipulation, prefix sum"
"Dec. 29, 2019",1306,Jump Game III,1305.0,https://leetcode.com/problems/jump-game-iii/,Weekly Contest 169,"array, breadth-first search, depth-first search"
"Nov. 30, 2019",1272,Remove Interval,1354.0,https://leetcode.com/problems/remove-interval/,Biweekly Contest 14,array
"Nov. 16, 2019",1256,Encode Number,1342.0,https://leetcode.com/problems/encode-number/,Biweekly Contest 13,"bit manipulation, math, string"
"Nov. 10, 2019",1253,Reconstruct a 2-Row Binary Matrix,1387.0,https://leetcode.com/problems/reconstruct-a-2-row-binary-matrix/,Weekly Contest 162,"array, greedy, matrix"
"Oct. 19, 2019",1227,Airplane Seat Assignment Probability,1367.0,https://leetcode.com/problems/airplane-seat-assignment-probability/,,"brainteaser, dynamic programming, math, probability and statistics"
"Sept. 21, 2019",1195,Fizz Buzz Multithreaded,1327.0,https://leetcode.com/problems/fizz-buzz-multithreaded/,,concurrency
"Sept. 1, 2019",1175,Prime Arrangements,1325.0,https://leetcode.com/problems/prime-arrangements/,Weekly Contest 152,math
"Aug. 24, 2019",1166,Design File System,1399.0,https://leetcode.com/problems/design-file-system/,Biweekly Contest 7,"design, hash table, string, trie"
"Aug. 24, 2019",1164,Product Price at a Given Date,1366.0,https://leetcode.com/problems/product-price-at-a-given-date/,,database
"Aug. 4, 2019",1144,Decrease Elements To Make Array Zigzag,1309.0,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag/,Weekly Contest 148,"array, greedy"
"Aug. 4, 2019",1143,Longest Common Subsequence,1317.0,https://leetcode.com/problems/longest-common-subsequence/,,"dynamic programming, string"
"July 28, 2019",1138,Alphabet Board Path,1327.0,https://leetcode.com/problems/alphabet-board-path/,Weekly Contest 147,"hash table, string"
"July 13, 2019",1117,Building H2O,1379.0,https://leetcode.com/problems/building-h2o/,,concurrency
"July 13, 2019",1116,Print Zero Even Odd,1370.0,https://leetcode.com/problems/print-zero-even-odd/,,concurrency
"June 15, 2019",1087,Brace Expansion,1377.0,https://leetcode.com/problems/brace-expansion/,Biweekly Contest 2,"backtracking, breadth-first search, string"
"April 7, 2019",1022,Sum of Root To Leaf Binary Numbers,1344.0,https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers/,Weekly Contest 131,"binary tree, depth-first search, tree"
"Feb. 3, 2019",988,Smallest String Starting From Leaf,1344.0,https://leetcode.com/problems/smallest-string-starting-from-leaf/,Weekly Contest 122,"backtracking, binary tree, depth-first search, string, tree"
"Jan. 20, 2019",978,Longest Turbulent Subarray,1316.0,https://leetcode.com/problems/longest-turbulent-subarray/,Weekly Contest 120,"array, dynamic programming, sliding window"
"Dec. 30, 2018",967,Numbers With Same Consecutive Differences,1353.0,https://leetcode.com/problems/numbers-with-same-consecutive-differences/,Weekly Contest 117,"backtracking, breadth-first search"
"Nov. 18, 2018",942,DI String Match,1346.0,https://leetcode.com/problems/di-string-match/,Weekly Contest 111,"array, greedy, string, two pointers"
"Sept. 30, 2018",915,Partition Array into Disjoint Intervals,1345.0,https://leetcode.com/problems/partition-array-into-disjoint-intervals/,Weekly Contest 104,array
"Sept. 30, 2018",912,Sort an Array,1380.0,https://leetcode.com/problems/sort-an-array/,,"array, bucket sort, counting sort, divide and conquer, heap (priority queue), merge sort, radix sort, sorting"
"Sept. 2, 2018",897,Increasing Order Search Tree,1359.0,https://leetcode.com/problems/increasing-order-search-tree/,Weekly Contest 100,"binary search tree, binary tree, depth-first search, stack, tree"
"Aug. 5, 2018",881,Boats to Save People,1365.0,https://leetcode.com/problems/boats-to-save-people/,Weekly Contest 96,"array, greedy, sorting, two pointers"
"July 15, 2018",869,Reordered Power of 2,1395.0,https://leetcode.com/problems/reordered-power-of-2/,Weekly Contest 93,"counting, enumeration, hash table, math, sorting"
"June 3, 2018",845,Longest Mountain in Array,1324.0,https://leetcode.com/problems/longest-mountain-in-array/,Weekly Contest 87,"array, dynamic programming, enumeration, two pointers"
"May 13, 2018",833,Find And Replace in String,1363.0,https://leetcode.com/problems/find-and-replace-in-string/,Weekly Contest 84,"array, sorting, string"
"May 6, 2018",831,Masking Personal Information,1329.0,https://leetcode.com/problems/masking-personal-information/,Weekly Contest 83,string
"March 4, 2018",794,Valid Tic-Tac-Toe State,1311.0,https://leetcode.com/problems/valid-tic-tac-toe-state/,Weekly Contest 74,"array, matrix"
"Nov. 19, 2017",729,My Calendar I,1331.0,https://leetcode.com/problems/my-calendar-i/,Weekly Contest 59,"array, binary search, design, ordered set, segment tree"
"Oct. 22, 2017",713,Subarray Product Less Than K,1398.0,https://leetcode.com/problems/subarray-product-less-than-k/,Weekly Contest 55,"array, sliding window"
"Oct. 22, 2017",702,Search in a Sorted Array of Unknown Size,1338.0,https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size/,,"array, binary search, interactive"
"Oct. 22, 2017",701,Insert into a Binary Search Tree,1308.0,https://leetcode.com/problems/insert-into-a-binary-search-tree/,,"binary search tree, binary tree, tree"
"Oct. 15, 2017",696,Count Binary Substrings,1324.0,https://leetcode.com/problems/count-binary-substrings/,Weekly Contest 54,"string, two pointers"
"Sept. 10, 2017",676,Implement Magic Dictionary,1305.0,https://leetcode.com/problems/implement-magic-dictionary/,Weekly Contest 49,"depth-first search, design, hash table, string, trie"
"Sept. 3, 2017",670,Maximum Swap,1366.0,https://leetcode.com/problems/maximum-swap/,Weekly Contest 48,"greedy, math"
"Sept. 3, 2017",669,Trim a Binary Search Tree,1374.0,https://leetcode.com/problems/trim-a-binary-search-tree/,Weekly Contest 48,"binary search tree, binary tree, depth-first search, tree"
"July 23, 2017",647,Palindromic Substrings,1389.0,https://leetcode.com/problems/palindromic-substrings/,Weekly Contest 42,"dynamic programming, string, two pointers"
"July 16, 2017",641,Design Circular Deque,1365.0,https://leetcode.com/problems/design-circular-deque/,,"array, design, linked list, queue"
"June 18, 2017",622,Design Circular Queue,1317.0,https://leetcode.com/problems/design-circular-queue/,,"array, design, linked list, queue"
"June 11, 2017",612,Shortest Distance in a Plane,1399.0,https://leetcode.com/problems/shortest-distance-in-a-plane/,,database
"June 11, 2017",604,Design Compressed String Iterator,1363.0,https://leetcode.com/problems/design-compressed-string-iterator/,Weekly Contest 36,"array, design, iterator, string"
"June 11, 2017",602,Friend Requests II: Who Has the Most Friends,1366.0,https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends/,,database
"May 21, 2017",593,Valid Square,1353.0,https://leetcode.com/problems/valid-square/,Weekly Contest 33,"geometry, math"
"May 14, 2017",585,Investments in 2016,1339.0,https://leetcode.com/problems/investments-in-2016/,,database
"May 14, 2017",580,Count Student Number in Departments,1319.0,https://leetcode.com/problems/count-student-number-in-departments/,,database
"May 28, 2017",565,Array Nesting,1391.0,https://leetcode.com/problems/array-nesting/,Weekly Contest 34,"array, depth-first search"
"April 30, 2017",560,Subarray Sum Equals K,1386.0,https://leetcode.com/problems/subarray-sum-equals-k/,Weekly Contest 30,"array, hash table, prefix sum"
"April 16, 2017",550,Game Play Analysis IV,1331.0,https://leetcode.com/problems/game-play-analysis-iv/,,database
"Feb. 26, 2017",523,Continuous Subarray Sum,1371.0,https://leetcode.com/problems/continuous-subarray-sum/,Weekly Contest 21,"array, hash table, math, prefix sum"
"Feb. 5, 2017",503,Next Greater Element II,1363.0,https://leetcode.com/problems/next-greater-element-ii/,Weekly Contest 18B,"array, monotonic stack, stack"
"Dec. 18, 2016",477,Total Hamming Distance,1362.0,https://leetcode.com/problems/total-hamming-distance/,Weekly Contest 13,"array, bit manipulation, math"
"Nov. 20, 2016",463,Island Perimeter,1322.0,https://leetcode.com/problems/island-perimeter/,Weekly Contest 10,"array, breadth-first search, depth-first search, matrix"
"Nov. 13, 2016",455,Assign Cookies,1367.0,https://leetcode.com/problems/assign-cookies/,Smarking Algorit…hm Contest 4,"array, greedy, sorting, two pointers"
"Nov. 6, 2016",452,Minimum Number of Arrows to Burst Balloons,1373.0,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/,Smarking Algorit…hm Contest 3,"array, greedy, sorting"
"Nov. 6, 2016",449,Serialize and Deserialize BST,1396.0,https://leetcode.com/problems/serialize-and-deserialize-bst/,,"binary search tree, binary tree, breadth-first search, depth-first search, design, string, tree"
"Nov. 6, 2016",447,Number of Boomerangs,1397.0,https://leetcode.com/problems/number-of-boomerangs/,Smarking Algorit…hm Contest 3,"array, hash table, math"
"Dec. 4, 2016",430,Flatten a Multilevel Doubly Linked List,1398.0,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/,,"depth-first search, doubly-linked list, linked list"
"Dec. 4, 2016",429,N-ary Tree Level Order Traversal,1305.0,https://leetcode.com/problems/n-ary-tree-level-order-traversal/,,"breadth-first search, tree"
"Dec. 4, 2016",426,Convert Binary Search Tree to …Sorted Doubly Linked List,1384.0,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list/,,"binary search tree, binary tree, depth-first search, doubly-linked list, linked list, stack, tree"
"Oct. 16, 2016",423,Reconstruct Original Digits from English,1388.0,https://leetcode.com/problems/reconstruct-original-digits-from-english/,Weekly Contest 9,"hash table, math, string"
